id_odsp,date,season,league,country,home_team,away_team,odd_h,odd_d,odd_a,score_pre_80,score_ft,game_state_80,goal_diff_80,total_shots_pre_80,total_fouls_pre_80,total_yellow_cards_pre_80,total_sending_off_pre_80,total_corners_pre_80,total_corners_70_75,total_shots_70_75,total_fouls_70_75,total_corners_75_80,total_shots_75_80,total_fouls_75_80,total_corners_ft,league_england,league_spain,league_germany,league_italy,league_france,league_avg_corners,league_avg_home_corners,league_avg_away_corners,league_avg_post80_corners,league_avg_post80_home_corners,league_avg_post80_away_corners,corner_diff,is_home_trailing,trailing_team,trailing_team_corners,trailing_team_corner_diff,leading_team_corner_diff,trailing_team_corners_70_75,leading_team_corners_70_75,trailing_team_corners_75_80,leading_team_corners_75_80,leading_team_corners_against_avg,trailing_team_corners_for_avg,trailing_team_corners_ft,leading_team_corners_ft,trailing_team_corners_pre80,leading_team_corners_pre80,trailing_team_fouls_70_75,leading_team_fouls_70_75,trailing_team_fouls_75_80,leading_team_fouls_75_80,trailing_team_fouls_ft,leading_team_fouls_ft,trailing_team_fouls_pre80,leading_team_fouls_pre80,leading_team_post80_corners_against_avg,trailing_team_post80_corners_for_avg,trailing_team_sending_off_70_75,leading_team_sending_off_70_75,trailing_team_sending_off_75_80,leading_team_sending_off_75_80,trailing_team_sending_off_ft,leading_team_sending_off_ft,trailing_team_sending_off_pre80,leading_team_sending_off_pre80,trailing_team_shots_70_75,leading_team_shots_70_75,trailing_team_shots_75_80,leading_team_shots_75_80,trailing_team_shots_ft,leading_team_shots_ft,trailing_team_shots_off_target_70_75,leading_team_shots_off_target_70_75,trailing_team_shots_off_target_75_80,leading_team_shots_off_target_75_80,trailing_team_shots_off_target_ft,leading_team_shots_off_target_ft,trailing_team_shots_off_target_pre80,leading_team_shots_off_target_pre80,trailing_team_shots_on_target_70_75,leading_team_shots_on_target_70_75,trailing_team_shots_on_target_75_80,leading_team_shots_on_target_75_80,trailing_team_shots_on_target_ft,leading_team_shots_on_target_ft,trailing_team_shots_on_target_pre80,leading_team_shots_on_target_pre80,trailing_team_shots_pre80,leading_team_shots_pre80,trailing_team_yellow_cards_70_75,leading_team_yellow_cards_70_75,trailing_team_yellow_cards_75_80,leading_team_yellow_cards_75_80,trailing_team_yellow_cards_ft,leading_team_yellow_cards_ft,trailing_team_yellow_cards_pre80,leading_team_yellow_cards_pre80,odds_ratio,trailing_team_urgency_to_attack,leading_team_urgency_to_attack,trailing_team_momentum_to_attack,leading_team_momentum_to_attack,trailing_team_attack_intensity,leading_team_attack_intensity,trailing_team_defensive_pressure,leading_team_defensive_pressure,trailing_team_shot_to_corner_ratio_pre_80,leading_team_shot_to_corner_ratio_pre_80,trailing_team_aggression_score_pre_80,leading_team_aggression_score_pre_80,trailing_team_probability,target
URKjXpwt/,2016-10-30,2017,SP1,spain,Real Betis,Espanyol,2.28,3.42,3.84,0-1,0-1,a,-1,20,27,6,0,7,1,1,1,0,2,2,11,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,4,1.0,home,4.0,4,0,1,0,0,0,7.996,6.596,8,3,4,3,0,1,1,1,15,15,12,15,0.766,0.766,0,0,0,0,0,0,0,0,1,0,1,1,13,10,1,0,1,0,8,5,8,5,0,0,0,1,5,5,2,5,10,10,0,0,0,1,3,3,3,3,0.594,0.439,0.26,-0.439,0.26,1,1,1,0,2.5,3.333,1.5,1.8,43.86,1
dCueCZOI/,2016-10-30,2017,D1,germany,FC Cologne,Hamburg SV,1.71,4.2,6.0,1-0,3-0,h,1,22,26,4,1,10,0,2,1,0,1,1,11,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,0.0,away,1.0,1,0,0,0,0,0,4.839,2.239,4,7,3,7,0,1,1,0,15,15,12,14,0.717,0.317,0,0,0,0,1,0,1,0,0,2,0,1,10,17,0,2,0,1,8,11,6,11,0,0,0,0,2,6,1,4,7,15,0,0,0,0,1,3,1,3,3.509,0.167,0.585,0.0,-0.585,0,1,1,-1,2.333,2.143,1.857,1.133,16.667,1
fis8of83/,2016-10-30,2017,I1,italy,AC Milan,US Pescara,1.42,5.11,10.0,1-0,1-0,h,1,24,17,3,0,9,0,1,0,0,1,0,10,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,0.0,away,1.0,1,0,0,0,0,0,7.09,4.308,5,5,4,5,0,0,0,0,14,9,12,5,0.948,1.138,0,0,0,0,0,0,0,0,0,1,1,0,14,18,0,0,0,0,8,9,4,8,0,1,1,0,6,9,5,7,9,15,0,0,0,0,2,1,2,1,7.042,0.1,0.704,0.1,-0.704,1,0,0,0,2.25,3.0,1.556,0.4,10.0,1
tCgSx763/,2016-10-30,2017,F1,france,Stade Rennes,Metz,1.66,4.0,6.75,1-0,1-0,h,1,13,21,3,0,7,0,2,1,0,1,1,7,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,0.0,away,0.0,0,0,0,0,0,0,4.687,3.853,4,3,4,3,0,1,1,0,17,9,13,8,1.271,0.438,0,0,0,0,0,0,0,0,0,2,0,1,8,10,0,2,0,0,6,6,6,3,0,0,0,1,2,4,1,3,7,6,0,0,0,0,3,0,3,0,4.066,0.148,0.602,0.0,-0.602,0,1,1,-1,1.75,2.0,2.286,1.333,14.815,0
xzZOsC7S/,2016-10-30,2017,I1,italy,Lazio,Sassuolo,1.52,4.85,7.5,2-1,2-1,h,1,25,18,3,0,13,0,1,0,1,1,0,14,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,0.0,away,0.0,0,1,0,0,0,1,4.09,6.923,4,10,4,9,0,0,0,0,8,17,6,12,0.781,1.948,0,0,0,0,0,0,0,0,1,0,0,1,14,14,1,0,0,1,9,8,7,7,0,0,0,0,5,6,5,6,12,13,0,0,0,0,1,2,1,2,4.934,0.133,0.658,-0.133,1.316,0,2,0,0,3.0,1.444,0.583,1.077,13.333,0
zBEayApd/,2016-10-30,2017,I1,italy,Sampdoria,Internazionale,3.9,3.7,2.18,1-0,1-0,h,1,18,24,2,0,7,0,1,2,0,0,0,9,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,0.0,away,1.0,1,1,0,0,0,0,3.508,6.59,5,4,4,3,1,1,0,0,14,15,12,12,0.338,1.115,0,0,0,0,0,0,0,0,1,0,0,0,14,9,1,0,0,0,11,6,8,6,0,0,0,0,3,3,2,2,10,8,1,0,0,0,3,1,2,0,0.559,0.459,0.256,-0.459,0.0,0,0,-1,-1,2.5,2.667,1.4,1.5,45.872,1
U9ZKrhhM/,2016-10-31,2017,I1,italy,Cagliari,Palermo,1.79,3.9,5.4,2-1,2-1,h,1,19,28,6,0,4,0,2,1,0,1,1,6,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,0.0,away,1.0,1,1,0,0,0,0,7.09,4.09,4,2,3,1,0,1,1,0,16,17,14,14,1.448,0.615,0,0,0,0,0,0,0,0,2,0,1,0,12,8,2,0,0,0,9,4,8,4,0,0,1,0,3,4,3,4,11,8,0,0,0,1,3,5,2,4,3.017,0.185,0.559,-0.185,0.0,1,0,1,-1,3.667,8.0,1.455,2.25,18.519,1
8bcsttMA/,2016-11-04,2017,SP1,spain,Malaga,Sporting Gijon,1.72,3.89,6.2,3-2,3-2,h,1,25,26,9,1,8,0,1,1,0,2,1,11,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,3,0.0,away,0.0,0,3,0,0,0,0,4.752,3.586,2,9,2,6,0,1,0,1,19,11,16,10,0.777,0.443,1,0,0,0,1,0,1,0,1,0,0,2,7,22,0,0,0,1,3,15,2,14,1,0,0,1,4,7,4,5,6,19,0,1,0,0,5,5,5,4,3.605,0.161,0.581,-0.161,1.162,0,2,0,0,3.0,3.167,3.5,0.737,16.129,0
2DKlSrzn/,2016-11-05,2017,D1,germany,Eintracht Frankfurt,FC Cologne,2.72,3.4,3.1,1-0,1-0,h,1,10,27,4,0,8,0,0,2,0,0,3,9,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,0.0,away,1.0,1,0,0,0,0,0,3.839,4.039,5,4,4,4,1,1,2,1,10,20,7,20,0.517,0.317,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,5,7,3,6,0,0,0,0,1,1,0,1,3,7,0,0,1,0,3,3,2,2,1.14,0.323,0.368,0.0,0.0,0,0,1,0,0.75,1.75,3.0,3.143,32.258,1
4QjjvKjN/,2016-11-05,2017,SP1,spain,Granada,Deportivo La Coruna,2.79,3.28,3.0,0-1,1-1,a,-1,16,15,3,0,8,0,0,1,2,1,0,13,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,5,1.0,home,1.0,1,4,0,0,1,1,7.497,5.664,7,6,6,2,1,0,0,0,10,7,9,6,1.138,0.305,0,0,0,0,0,0,0,0,0,0,1,0,14,13,0,0,1,0,8,8,6,4,0,0,0,0,6,5,3,3,9,7,0,0,0,0,1,2,1,2,0.93,0.358,0.333,0.716,0.333,2,1,-1,0,1.5,3.5,1.111,1.143,35.842,1
4pPjIRW7/,2016-11-05,2017,E0,england,Burnley,Crystal Palace,3.64,3.3,2.4,2-1,3-2,h,1,23,18,3,0,11,1,2,0,0,1,2,11,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,0,0.0,away,0.0,0,0,1,0,0,0,7.1,5.95,7,4,7,4,0,0,2,0,12,10,10,8,1.103,0.453,0,0,0,0,0,0,0,0,2,0,0,1,16,14,2,0,0,0,11,8,7,7,0,0,0,1,5,6,4,5,11,12,0,0,1,0,2,1,2,1,0.659,0.417,0.275,-1.251,0.275,0,1,2,0,1.571,3.0,1.091,0.75,41.667,0
8d8BSMrd/,2016-11-05,2017,F1,france,Angers,Lille,2.54,3.1,3.64,1-0,1-0,h,1,13,20,0,0,5,0,0,2,1,1,2,5,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,0.0,away,0.0,0,0,0,0,0,1,3.52,3.687,3,2,3,2,1,1,1,1,10,14,8,12,0.438,0.438,0,0,0,0,0,0,0,0,0,0,0,1,6,9,0,0,0,1,5,8,4,8,0,0,0,0,1,1,0,1,4,9,0,0,0,0,0,0,0,0,1.433,0.275,0.394,0.0,0.788,0,2,0,0,1.333,4.5,2.0,1.333,27.473,0
CfEFMtOg/,2016-11-05,2017,E0,england,Manchester City,Middlesbrough,1.24,8.0,17.5,1-0,1-1,h,1,27,17,2,0,10,0,1,2,0,2,1,10,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,0,0.0,away,0.0,0,0,0,0,0,0,3.95,3.45,2,8,2,8,1,1,1,0,14,7,12,5,0.787,0.287,0,0,0,0,0,0,0,0,1,0,0,2,5,25,1,0,0,2,2,18,2,16,0,0,0,0,3,7,2,7,4,23,0,0,0,0,3,1,2,0,14.113,0.057,0.806,-0.057,1.612,0,2,0,-1,2.0,2.875,3.5,0.217,5.714,0
dKLrKm2e/,2016-11-05,2017,E0,england,Bournemouth,Sunderland,1.65,4.4,6.0,1-2,1-2,a,-1,24,23,5,1,12,0,1,1,0,0,3,14,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,2,1.0,home,2.0,2,0,0,0,0,0,7.479,6.146,12,2,10,2,0,1,3,0,12,17,11,12,1.811,1.311,0,0,0,0,0,1,0,1,0,1,0,0,22,9,0,0,0,0,15,5,10,4,0,1,0,0,7,4,6,4,16,8,1,0,0,0,3,3,3,2,0.275,0.606,0.167,0.0,-0.167,0,0,3,-1,1.6,4.0,0.875,1.75,60.606,1
fZsxqrxh/,2016-11-05,2017,SP1,spain,Osasuna,Alaves,2.63,3.2,3.35,0-1,0-1,a,-1,19,22,4,0,5,0,1,1,0,1,1,7,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,1.0,home,0.0,0,2,0,0,0,0,9.83,5.497,3,4,3,2,0,1,0,1,17,10,15,7,2.138,0.805,0,0,0,0,0,0,0,0,1,0,0,1,10,12,1,0,0,0,7,9,6,8,0,0,0,1,3,3,2,3,8,11,0,1,0,0,5,2,3,1,0.785,0.38,0.299,-0.38,0.299,0,1,0,0,2.667,5.5,2.25,0.727,38.023,0
fkSzZO5S/,2016-11-05,2017,F1,france,Lyon,Bastia,1.45,5.0,9.5,1-0,2-1,h,1,27,17,4,2,12,0,0,1,1,0,2,12,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,0.0,away,0.0,0,0,0,0,1,0,4.02,3.52,3,9,3,9,1,0,1,1,13,7,11,6,0.771,0.771,1,0,0,0,2,0,2,0,0,0,0,0,10,24,0,0,0,0,6,17,4,16,0,0,0,0,4,7,2,5,6,21,0,0,0,0,3,1,3,1,6.552,0.105,0.69,0.105,0.0,1,0,0,1,2.0,2.333,2.333,0.333,10.526,0
jLXezZ12/,2016-11-05,2017,F1,france,Nantes,Toulouse,2.73,3.1,3.25,0-1,1-1,a,-1,14,18,5,0,5,0,1,2,0,0,0,8,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,3,1.0,home,2.0,2,1,0,0,0,0,5.623,5.727,6,2,4,1,2,0,0,0,14,7,12,6,0.967,1.128,0,0,0,0,0,0,0,0,1,0,0,0,13,4,1,0,0,0,11,0,10,0,0,0,0,0,2,4,0,4,10,4,1,1,0,0,4,2,4,1,0.84,0.366,0.308,-0.366,0.0,0,0,-2,0,2.5,4.0,1.6,1.75,36.63,1
nPOSzoyG/,2016-11-05,2017,F1,france,Bordeaux,Lorient,1.81,3.87,5.5,2-1,2-1,h,1,21,7,3,0,10,1,1,1,0,0,0,11,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,0.0,away,1.0,1,0,0,1,0,0,5.353,4.52,7,4,6,4,1,0,0,0,10,2,6,1,1.271,1.271,0,0,0,0,1,0,0,0,0,1,0,0,10,12,0,0,0,0,8,6,7,6,0,1,0,0,2,6,2,6,9,12,1,0,0,0,2,3,2,1,3.039,0.182,0.552,0.0,-1.104,0,0,-1,0,1.5,3.0,0.889,0.167,18.182,1
vN37T2Tk/,2016-11-05,2017,F1,france,Dijon FCO,Guingamp,2.75,3.2,3.2,3-2,3-3,h,1,24,24,1,0,8,0,0,0,0,2,0,9,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,0.0,away,0.0,0,1,0,0,0,0,4.589,2.589,3,6,3,5,0,0,0,0,17,10,14,10,0.518,0.518,0,0,0,0,0,0,0,0,0,0,1,1,14,13,0,0,0,1,9,7,8,7,0,0,1,0,5,6,4,5,12,12,0,0,0,0,1,0,1,0,1.164,0.312,0.364,0.312,0.364,1,1,0,0,4.0,2.4,1.25,0.833,31.25,0
A33YEGYH/,2016-11-06,2017,I1,italy,Chievo Verona,Juventus,8.0,3.95,1.63,1-2,1-2,a,-1,21,26,7,0,4,0,0,2,0,0,1,6,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,1.0,home,0.0,0,2,0,0,0,0,4.458,5.291,2,4,2,2,2,0,1,0,18,11,16,10,0.638,1.138,0,0,0,0,0,0,0,0,0,0,0,0,9,17,0,0,0,0,7,11,6,9,0,0,0,0,2,6,2,4,8,13,0,0,0,0,5,4,3,4,4.908,0.125,0.613,0.0,0.0,0,0,-1,0,4.0,6.5,2.375,1.077,12.5,0
M11ou0yH/,2016-11-06,2017,SP1,spain,Sevilla,Barcelona,5.0,4.55,1.74,1-2,1-2,a,-1,29,21,5,0,8,1,1,0,1,3,1,8,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,0,1.0,home,0.0,0,0,1,0,0,1,3.664,7.164,3,5,3,5,0,0,1,0,18,11,13,8,0.638,0.972,0,0,0,0,0,0,0,0,1,0,0,3,15,14,1,0,0,1,11,7,11,7,0,0,0,2,4,7,4,7,15,14,0,0,0,0,4,6,2,3,2.874,0.2,0.575,-0.4,2.3,0,4,1,0,5.0,2.8,1.0,0.786,20.0,0
dIz4YCWE/,2016-11-06,2017,F1,france,Caen,Nice,3.3,3.4,2.51,1-0,1-0,h,1,16,25,4,0,5,0,0,1,0,0,2,8,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,3,0.0,away,3.0,3,0,0,0,0,0,3.02,3.024,4,4,1,4,0,1,1,1,17,10,15,10,0.604,0.325,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,3,5,3,5,0,0,0,0,1,7,1,7,4,12,0,0,0,1,3,2,2,2,0.761,0.398,0.303,0.0,0.0,0,0,1,0,4.0,3.0,4.25,1.0,39.841,1
juQ6O2gs/,2016-11-06,2017,E0,england,Leicester City,West Brom,1.78,3.75,5.9,1-2,1-2,a,-1,15,9,0,0,10,0,1,0,0,1,0,11,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,1.0,home,1.0,1,0,0,0,0,0,5.646,4.646,5,6,4,6,0,0,0,0,6,7,3,6,0.644,0.144,0,0,0,0,0,0,0,0,0,1,1,0,5,11,0,0,1,0,3,6,3,6,0,1,0,0,2,5,1,5,4,11,0,0,0,0,0,2,0,0,0.302,0.562,0.169,0.562,-0.169,1,0,0,0,1.0,1.833,0.75,0.545,56.18,1
pt2wtVOE/,2016-11-06,2017,E0,england,Hull,Southampton,6.0,4.0,1.72,2-1,2-1,h,1,17,22,3,0,7,1,1,1,0,0,2,11,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,4,0.0,away,3.0,3,1,1,0,0,0,5.45,2.784,10,1,7,0,1,0,0,2,15,11,13,9,1.12,0.453,0,0,0,0,0,0,0,0,1,0,0,0,19,6,1,0,0,0,12,4,8,2,0,0,0,0,7,2,5,2,13,4,1,0,0,0,5,0,3,0,0.287,0.581,0.167,-1.162,0.0,0,0,-1,2,1.857,inf,1.231,2.25,58.14,1
rHkfwv6T/,2016-11-06,2017,SP1,spain,Celta Vigo,Valencia,2.43,3.6,3.25,2-1,2-1,h,1,15,19,5,0,7,2,0,1,1,2,1,7,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,0,0.0,away,0.0,0,0,0,2,0,1,3.752,5.086,3,4,3,4,1,0,0,1,11,14,9,10,0.61,0.443,0,0,0,0,0,0,0,0,0,0,0,2,13,7,0,0,0,0,9,3,6,1,0,0,0,2,4,4,4,4,10,5,0,0,0,1,1,6,1,4,1.337,0.308,0.412,0.0,0.412,0,3,-1,1,3.333,1.25,1.0,2.8,30.769,0
OWjpEro0/,2016-11-18,2017,F1,france,Lille,Lyon,3.3,3.38,2.62,0-1,0-1,a,-1,27,24,6,1,9,0,1,1,0,1,0,10,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,1.0,home,1.0,1,0,0,0,0,0,3.48,5.908,5,5,4,5,0,1,0,0,15,14,11,13,1.11,0.681,0,0,0,0,1,0,1,0,1,0,1,0,14,17,1,0,0,0,11,14,9,13,0,0,1,0,3,3,3,2,12,15,0,1,0,1,3,3,3,3,1.26,0.303,0.382,0.0,0.0,1,0,0,-1,3.0,3.0,1.167,1.067,30.303,1
4lwgz0hg/,2016-11-19,2017,E0,england,Watford,Leicester City,3.05,3.4,2.65,2-1,2-1,h,1,17,26,4,0,9,1,2,1,2,3,1,10,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,0.0,away,1.0,1,0,0,1,2,0,4.284,4.45,6,4,5,4,1,0,1,0,18,11,17,9,0.287,1.12,0,0,0,0,0,0,0,0,0,2,3,0,10,10,0,2,2,0,8,7,7,5,0,0,1,0,2,3,2,3,9,8,0,0,0,0,3,2,2,2,0.869,0.377,0.328,1.885,-0.984,5,0,0,0,1.8,2.0,2.111,1.375,37.736,1
4nWrZqNP/,2016-11-19,2017,F1,france,Stade Rennes,Angers,2.46,3.1,3.75,1-0,1-1,h,1,15,16,4,1,7,0,1,3,1,2,1,8,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,0.0,away,0.0,0,1,0,0,0,1,4.589,5.16,2,6,2,5,0,3,1,0,11,7,10,6,1.089,1.089,0,0,0,0,2,0,1,0,0,1,0,2,7,11,0,1,0,2,3,9,3,7,0,0,0,0,4,2,3,2,6,9,0,0,0,0,2,2,2,2,1.524,0.267,0.407,0.0,0.814,0,3,1,-3,3.0,1.8,2.0,0.889,26.667,0
8tbIt2FP/,2016-11-19,2017,E0,england,Stoke City,Bournemouth,2.25,3.55,3.84,0-1,0-1,a,-1,13,21,5,0,5,0,0,0,0,0,0,7,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,2,1.0,home,2.0,2,0,0,0,0,0,4.979,6.812,3,4,1,4,0,0,0,0,17,9,14,7,0.478,0.811,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,8,7,3,6,0,0,0,0,5,2,2,2,5,8,0,0,0,0,3,3,2,3,0.586,0.444,0.26,0.0,0.0,0,0,0,0,5.0,2.0,3.2,1.25,44.444,1
APSZzh01/,2016-11-19,2017,E0,england,Everton,Swansea,1.61,4.5,6.5,0-1,1-1,a,-1,14,19,6,0,12,0,0,1,1,1,1,12,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,0,1.0,home,0.0,0,0,0,0,1,0,5.646,7.146,9,3,9,3,1,0,0,1,12,12,8,11,0.311,0.478,0,0,0,0,0,0,0,0,0,0,1,0,14,5,0,0,1,0,8,2,6,2,0,0,0,0,6,3,4,2,10,4,0,0,0,0,5,2,4,2,0.248,0.621,0.154,1.242,0.0,2,0,-1,1,1.111,1.333,1.2,3.25,62.112,0
CpqeV8ne/,2016-11-19,2017,D1,germany,SV Darmstadt 98,FC Ingolstadt 04,3.1,3.22,2.74,0-1,0-1,a,-1,24,32,5,0,13,1,1,2,0,2,3,19,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,6,1.0,home,4.0,4,2,1,0,0,0,4.218,2.718,8,11,4,9,0,2,2,1,19,15,17,15,0.453,0.12,0,0,0,0,0,0,0,0,1,0,2,0,18,15,1,0,1,0,14,9,9,7,0,0,1,0,4,6,2,6,11,13,0,1,0,0,1,4,1,4,1.131,0.323,0.365,0.0,0.0,2,0,2,-1,2.75,1.444,1.636,1.462,32.258,1
KbpgCMFC/,2016-11-19,2017,F1,france,Paris Saint-Germain,Nantes,1.24,7.26,17.2,1-0,2-0,h,1,16,16,1,0,8,0,0,0,0,1,1,9,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,0.0,away,1.0,1,0,0,0,0,0,2.16,4.017,5,4,4,4,0,0,1,0,8,9,7,9,0.232,0.661,0,0,0,0,0,0,0,0,0,0,1,0,12,10,0,0,1,0,11,6,7,6,0,0,0,0,1,4,1,2,8,8,0,0,0,0,1,0,1,0,13.871,0.058,0.806,0.058,0.0,1,0,1,0,2.0,2.0,1.0,1.125,5.814,1
O6T7TFmB/,2016-11-19,2017,I1,italy,Udinese,Napoli,5.7,4.3,1.76,1-2,1-2,a,-1,14,11,1,0,9,0,0,1,3,1,0,10,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,1.0,home,0.0,0,1,0,0,0,3,4.25,4.821,4,6,4,5,1,0,0,0,8,7,6,5,0.833,0.69,0,0,0,0,0,0,0,0,0,0,0,1,7,10,0,0,0,0,4,6,3,4,0,0,0,1,3,4,3,4,6,8,1,0,0,0,1,0,1,0,3.239,0.175,0.568,0.0,2.272,0,4,-1,0,1.5,1.6,1.167,0.625,17.544,0
Qcvkytwm/,2016-11-19,2017,E0,england,Tottenham,West Ham,1.63,4.6,7.0,1-2,3-2,a,-1,20,22,5,0,9,0,1,1,0,0,1,9,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,0,1.0,home,0.0,0,0,0,0,0,0,5.812,7.812,4,5,4,5,0,1,0,1,12,15,11,11,0.978,0.978,0,0,0,0,0,1,0,0,0,1,0,0,14,11,0,1,0,0,8,8,7,7,0,0,0,0,6,3,3,3,10,10,0,0,0,0,3,3,3,2,0.233,0.613,0.143,0.0,-0.143,0,0,0,0,2.5,2.0,1.4,1.3,61.35,0
WSSEkwY9/,2016-11-19,2017,D1,germany,Mainz,SC Freiburg,2.12,3.64,3.95,2-1,4-2,h,1,29,32,5,0,6,0,2,1,0,0,0,8,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,2,0.0,away,1.0,1,1,0,0,0,0,3.439,4.032,5,3,4,2,1,0,0,0,19,21,13,19,0.317,0.764,0,0,0,0,0,0,0,0,1,1,0,0,24,11,1,1,0,0,13,5,11,5,0,0,0,0,11,6,9,4,20,9,0,0,0,0,3,4,2,3,1.863,0.253,0.472,-0.253,-0.472,0,0,-1,0,5.0,4.5,0.75,2.444,25.316,1
YsbXGp1s/,2016-11-19,2017,F1,france,AS Nancy Lorraine,Dijon FCO,2.17,3.45,4.1,1-0,1-0,h,1,22,32,4,0,15,0,1,4,1,2,1,15,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,0.0,away,0.0,0,0,0,0,1,0,2.731,3.853,8,7,8,7,2,2,0,1,22,16,19,13,0.089,0.771,0,0,0,0,0,0,0,0,1,0,0,2,12,13,1,0,0,1,7,9,5,8,0,0,0,1,5,4,5,4,10,12,0,0,0,0,3,1,3,1,1.889,0.244,0.461,0.0,0.922,1,2,-2,-1,1.25,1.714,2.2,1.167,24.39,0
bBGRJv8C/,2016-11-19,2017,E0,england,Manchester Utd,Arsenal,2.54,3.3,3.34,1-0,1-1,h,1,16,20,3,0,13,0,0,0,1,0,2,13,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,0,0.0,away,0.0,0,0,0,0,0,1,2.95,5.117,3,10,3,10,0,0,1,1,9,13,8,12,0.453,1.12,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,4,7,4,7,0,0,0,0,1,5,0,5,4,12,0,0,0,0,3,3,1,2,1.315,0.299,0.394,0.0,0.394,0,1,1,1,1.333,1.2,2.25,1.167,29.94,0
dAz2huli/,2016-11-19,2017,D1,germany,Borussia Dortmund,Bayern Munich,3.66,3.62,2.22,1-0,1-0,h,1,25,24,2,0,11,2,2,2,0,0,2,12,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,0.0,away,1.0,1,0,1,1,0,0,2.532,6.239,9,3,8,3,1,1,1,1,13,13,11,13,0.264,0.317,0,0,0,0,0,0,0,0,0,2,0,0,18,11,0,1,0,0,15,7,12,6,0,1,0,0,3,4,3,4,15,10,0,0,0,0,2,3,0,2,0.607,0.45,0.273,-0.45,-0.819,0,0,0,0,1.875,3.333,0.733,1.5,45.045,1
fmDRqyYi/,2016-11-19,2017,I1,italy,Chievo Verona,Cagliari,2.04,3.55,4.47,1-0,1-0,h,1,18,25,4,0,12,2,0,1,0,1,1,14,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,0.0,away,2.0,2,0,2,0,0,0,4.649,4.22,9,5,7,5,1,0,1,0,17,16,13,12,1.098,0.813,0,0,0,0,0,0,0,0,0,0,1,0,11,12,0,0,0,0,9,10,6,8,0,0,1,0,2,2,2,2,8,10,0,0,0,0,3,3,2,2,2.191,0.224,0.49,-0.224,0.0,1,0,0,0,1.143,2.0,1.875,1.4,22.371,1
