id_odsp,date,season,league,country,home_team,away_team,odd_h,odd_d,odd_a,score_pre_80,score_ft,game_state_80,goal_diff_80,home_shots_pre80,away_shots_pre80,home_shots_on_target_pre80,away_shots_on_target_pre80,home_shots_off_target_pre80,away_shots_off_target_pre80,home_yellow_cards_pre80,away_yellow_cards_pre80,home_sending_off_pre80,away_sending_off_pre80,home_fouls_pre80,away_fouls_pre80,home_corners_pre80,away_corners_pre80,total_shots_pre_80,total_fouls_pre_80,total_yellow_cards_pre_80,total_sending_off_pre_80,total_corners_pre_80,total_corners_70_75,total_shots_70_75,total_fouls_70_75,total_corners_75_80,total_shots_75_80,total_fouls_75_80,home_shots_ft,away_shots_ft,home_shots_on_target_ft,away_shots_on_target_ft,home_shots_off_target_ft,away_shots_off_target_ft,home_yellow_cards_ft,away_yellow_cards_ft,home_sending_off_ft,away_sending_off_ft,home_fouls_ft,away_fouls_ft,home_corners_ft,away_corners_ft,total_corners_ft,home_shots_70_75,away_shots_70_75,home_shots_on_target_70_75,away_shots_on_target_70_75,home_shots_off_target_70_75,away_shots_off_target_70_75,home_yellow_cards_70_75,away_yellow_cards_70_75,home_sending_off_70_75,away_sending_off_70_75,home_fouls_70_75,away_fouls_70_75,home_corners_70_75,away_corners_70_75,home_shots_75_80,away_shots_75_80,home_shots_on_target_75_80,away_shots_on_target_75_80,home_shots_off_target_75_80,away_shots_off_target_75_80,home_yellow_cards_75_80,away_yellow_cards_75_80,home_sending_off_75_80,away_sending_off_75_80,home_fouls_75_80,away_fouls_75_80,home_corners_75_80,away_corners_75_80,home_corner_diff,away_corner_diff,league_england,league_spain,league_germany,league_italy,league_france,league_avg_corners,league_avg_home_corners,league_avg_away_corners,league_avg_post80_corners,league_avg_post80_home_corners,league_avg_post80_away_corners,corner_diff,is_home_trailing,trailing_team,trailing_team_corners,home_games,home_corners_for_avg,home_corners_against_avg,home_post80_corners_for_avg,home_post80_corners_against_avg,away_games,away_corners_for_avg,away_corners_against_avg,away_post80_corners_for_avg,away_post80_corners_against_avg,game_state_80_h,game_state_80_a,game_state_80_d,abs_goal_diff_80,close_game_80,goal_diff_squared_80,odds_ratio,shot_to_corner_ratio_pre_80,team_aggression_score_pre_80,home_urgency_to_attack,away_urgency_to_attack,home_momentum_to_attack,away_momentum_to_attack,attack_intensity,defensive_pressure,trailing_team_probability,target
2DKlSrzn/,2016-11-05,2017,D1,germany,Eintracht Frankfurt,FC Cologne,2.72,3.4,3.1,1-0,1-0,h,1,7,3,1,0,6,3,2,2,0,0,20,7,4,4,10,27,4,0,8,0,0,2,0,0,3,8,6,1,1,7,5,3,3,0,0,20,10,4,5,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,0.0,away,1.0,4.0,3.862,3.839,0.544,0.517,4.0,4.039,7.062,0.317,0.944,1,0,0,1,1,1,0.877,1.25,3.1,0.0,0.323,0.0,0.0,0,1,32.258,1
4QjjvKjN/,2016-11-05,2017,SP1,spain,Granada,Deportivo La Coruna,2.79,3.28,3.0,0-1,1-1,a,-1,9,7,3,3,6,4,1,2,0,0,9,6,6,2,16,15,3,0,8,0,0,1,2,1,0,14,13,6,5,8,8,1,2,0,0,10,7,7,6,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,5,1.0,home,1.0,5.0,5.664,3.752,0.305,0.443,5.0,2.919,7.497,0.443,1.138,0,1,0,1,1,1,0.93,2.0,1.125,0.358,0.0,0.716,0.0,3,-1,35.842,1
4pPjIRW7/,2016-11-05,2017,E0,england,Burnley,Crystal Palace,3.64,3.3,2.4,2-1,3-2,h,1,12,11,5,4,7,7,1,2,0,0,8,10,4,7,23,18,3,0,11,1,2,0,0,1,2,14,16,6,5,8,11,1,2,0,0,10,12,4,7,11,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,0,0.0,away,0.0,6.0,4.268,7.1,0.552,1.103,5.0,5.95,7.146,0.453,0.644,1,0,0,1,1,1,1.517,2.091,0.913,0.0,0.417,0.0,-1.251,1,2,41.667,0
6k3ZtB98/,2016-11-05,2017,E0,england,Chelsea,Everton,1.52,4.7,7.6,5-0,5-0,h,5,17,1,7,0,10,1,0,3,0,0,2,14,3,2,18,16,3,0,5,0,1,0,0,2,0,21,1,9,0,12,1,0,3,0,0,4,16,4,2,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,,,,5.0,6.812,4.45,0.478,1.12,5.0,4.284,6.312,0.453,0.978,1,0,0,5,0,25,0.2,3.6,1.056,0.0,0.0,0.0,-0.0,0,0,13.158,1
8d8BSMrd/,2016-11-05,2017,F1,france,Angers,Lille,2.54,3.1,3.64,1-0,1-0,h,1,9,4,1,0,8,4,0,0,0,0,12,8,2,3,13,20,0,0,5,0,0,2,1,1,2,9,6,1,1,8,5,0,0,0,0,14,10,2,3,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,0.0,away,0.0,5.0,4.893,3.52,0.795,0.438,5.0,3.687,4.727,0.438,0.795,1,0,0,1,1,1,0.698,2.6,1.538,0.0,0.275,0.0,0.0,2,0,27.473,0
CfEFMtOg/,2016-11-05,2017,E0,england,Manchester City,Middlesbrough,1.24,8.0,17.5,1-0,1-1,h,1,23,4,7,2,16,2,0,2,0,0,5,12,8,2,27,17,2,0,10,0,1,2,0,2,1,25,5,7,3,18,2,1,3,0,0,7,14,8,2,10,0,1,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,0,0.0,away,0.0,5.0,7.979,3.95,1.311,0.787,5.0,3.45,6.146,0.287,0.478,1,0,0,1,1,1,0.071,2.7,0.704,0.0,0.057,0.0,-0.057,2,-1,5.714,0
Cluu8ukU/,2016-11-05,2017,D1,germany,Bayern Munich,TSG Hoffenheim,1.23,9.2,18.0,1-1,1-1,d,0,16,4,5,3,11,1,0,1,0,0,6,21,5,1,20,27,1,0,6,1,0,1,1,1,1,22,5,6,3,16,2,0,2,0,0,7,23,8,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,3,,,,5.0,7.051,2.699,1.453,0.097,4.0,4.639,5.662,0.517,1.144,0,0,1,0,1,0,0.068,3.333,1.4,0.936,0.064,1.872,-0.064,0,0,5.556,1
EybwsM64/,2016-11-05,2017,SP1,spain,Real Sociedad,Atletico Madrid,6.1,4.05,1.71,2-0,2-0,h,2,11,7,3,1,8,6,2,2,0,0,14,14,5,4,18,28,4,0,9,0,0,1,0,1,1,12,9,3,2,9,7,2,4,0,0,17,18,6,6,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,3,,,,5.0,5.997,3.419,1.138,0.443,5.0,4.752,5.164,0.61,0.805,1,0,0,2,0,4,3.567,2.0,1.778,0.0,0.292,0.0,0.292,0,0,58.48,1
OMLpTOKu/,2016-11-05,2017,D1,germany,Hamburg SV,Borussia Dortmund,7.5,4.8,1.52,1-5,2-5,a,-4,11,8,5,6,6,2,1,0,0,0,12,10,4,3,19,22,1,0,7,0,0,0,0,1,1,14,10,6,6,8,4,2,0,0,0,13,13,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,,,,4.0,4.062,3.839,1.144,0.317,4.0,6.239,3.062,1.917,0.344,0,1,0,4,0,16,4.934,2.714,1.211,0.0,0.0,0.0,0.0,0,1,65.789,1
On1MHIla/,2016-11-05,2017,I1,italy,Napoli,Lazio,1.75,4.11,5.7,1-1,1-1,d,0,17,7,8,3,9,4,0,2,0,0,8,10,8,2,24,18,2,0,10,1,0,0,0,0,1,18,7,8,3,10,4,0,2,0,0,11,13,9,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,,,,5.0,7.458,3.757,1.472,0.448,5.0,4.923,4.458,1.115,0.805,0,0,1,0,1,0,0.307,2.4,0.833,0.765,0.235,-0.765,0.0,0,1,17.544,1
QJ3OPKyU/,2016-11-05,2017,SP1,spain,Las Palmas,Eibar,2.05,3.85,4.25,0-0,1-0,d,0,14,10,5,4,9,6,1,3,0,0,7,15,6,2,24,22,4,0,8,0,0,1,0,0,3,16,13,6,4,10,9,1,4,0,0,8,19,7,3,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,,,,5.0,4.997,3.419,0.638,0.11,5.0,5.586,5.664,0.777,0.472,0,0,1,0,1,0,0.482,3.0,1.083,0.675,0.325,0.0,0.0,0,2,23.529,1
QcIJL0w0/,2016-11-05,2017,E0,england,West Ham,Stoke City,2.08,3.6,4.3,1-1,1-1,d,0,9,9,3,2,6,7,3,0,0,0,10,6,5,3,18,16,3,0,8,1,0,2,0,1,1,10,12,3,4,7,8,4,1,0,0,11,9,6,4,10,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,2,,,,5.0,4.479,3.95,0.978,0.453,5.0,4.45,8.646,0.453,1.311,0,0,1,0,1,0,0.484,2.25,1.056,0.674,0.326,-0.674,0.326,0,-1,23.256,1
buEcQM4b/,2016-11-05,2017,D1,germany,SC Freiburg,VfL Wolfsburg,2.62,3.41,3.04,0-2,0-3,a,-2,11,12,1,4,10,8,3,2,0,0,8,17,5,9,23,25,5,0,14,0,0,0,0,3,1,12,13,2,5,10,8,3,2,1,0,8,17,5,9,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,0,,,,4.0,4.662,2.439,1.144,0.717,4.0,4.839,3.462,0.717,0.544,0,1,0,2,0,4,0.862,1.643,1.304,0.191,0.0,0.191,0.0,0,1,32.895,0
dKLrKm2e/,2016-11-05,2017,E0,england,Bournemouth,Sunderland,1.65,4.4,6.0,1-2,1-2,a,-1,16,8,6,4,10,4,3,2,0,1,11,12,10,2,24,23,5,1,12,0,1,1,0,0,3,22,9,7,4,15,5,3,3,0,1,12,17,12,2,14,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,2,1.0,home,2.0,5.0,6.146,3.784,1.311,0.453,5.0,3.784,7.479,0.787,1.811,0,1,0,1,1,1,0.275,2.0,1.167,0.606,0.0,0.0,-0.0,0,2,60.606,1
fZsxqrxh/,2016-11-05,2017,SP1,spain,Osasuna,Alaves,2.63,3.2,3.35,0-1,0-1,a,-1,8,11,2,3,6,8,3,1,0,0,15,7,3,2,19,22,4,0,5,0,1,1,0,1,1,10,12,3,3,7,9,5,2,0,0,17,10,3,4,7,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,1.0,home,0.0,5.0,5.497,4.586,0.805,0.443,5.0,2.419,9.83,0.443,2.138,0,1,0,1,1,1,0.785,3.8,1.368,0.38,0.0,-0.38,0.0,1,0,38.023,1
fkSzZO5S/,2016-11-05,2017,F1,france,Lyon,Bastia,1.45,5.0,9.5,1-0,2-1,h,1,21,6,5,2,16,4,1,3,0,2,6,11,9,3,27,17,4,2,12,0,0,1,1,0,2,24,10,7,4,17,6,1,3,0,2,7,13,9,3,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,0.0,away,0.0,5.0,8.06,4.02,0.795,0.771,5.0,3.52,4.393,0.771,0.628,1,0,0,1,1,1,0.153,2.25,0.778,0.0,0.105,0.0,0.105,1,1,10.526,0
h2D1PtK4/,2016-11-05,2017,D1,germany,Bayer Leverkusen,SV Darmstadt 98,1.44,5.3,10.5,3-1,3-2,h,2,12,4,4,2,8,2,0,0,0,0,8,7,6,4,16,15,0,0,10,0,0,0,0,0,1,12,6,4,3,8,3,0,1,0,0,9,9,6,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,,,,4.0,4.262,4.039,0.344,0.717,4.0,4.639,6.662,0.317,0.544,1,0,0,2,0,4,0.137,1.6,0.938,0.0,0.048,0.0,0.0,0,1,9.524,1
jLXezZ12/,2016-11-05,2017,F1,france,Nantes,Toulouse,2.73,3.1,3.25,0-1,1-1,a,-1,10,4,0,4,10,0,4,1,0,0,12,6,4,1,14,18,5,0,5,0,1,2,0,0,0,13,4,2,4,11,0,4,2,0,0,14,7,6,2,8,1,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,3,1.0,home,2.0,5.0,5.727,2.353,1.128,0.438,6.0,3.16,5.623,0.232,0.967,0,1,0,1,1,1,0.84,2.8,1.643,0.366,0.0,-0.366,0.0,0,-2,36.63,1
jZjW91KH/,2016-11-05,2017,D1,germany,FC Ingolstadt 04,FC Augsburg,2.56,3.28,3.36,0-0,0-2,d,0,10,10,4,3,6,7,1,1,0,0,9,13,3,5,20,22,2,0,8,0,2,1,1,2,1,14,13,5,5,9,8,2,1,1,0,12,14,3,6,9,2,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,,,,4.0,5.462,4.439,0.744,1.117,4.0,3.039,3.462,0.717,0.544,0,0,1,0,1,0,0.762,2.5,1.2,0.568,0.432,0.568,0.0,0,0,29.762,1
nPOSzoyG/,2016-11-05,2017,F1,france,Bordeaux,Lorient,1.81,3.87,5.5,2-1,2-1,h,1,12,9,6,2,6,7,1,2,0,0,1,6,4,6,21,7,3,0,10,1,1,1,0,0,0,12,10,6,2,6,8,3,2,0,1,2,10,4,7,11,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,0.0,away,1.0,5.0,4.06,5.353,0.295,1.271,5.0,4.52,4.893,1.271,0.961,1,0,0,1,1,1,0.329,2.1,0.476,0.0,0.182,-0.0,0.0,0,-1,18.182,1
nm7FRtb2/,2016-11-05,2017,F1,france,AS Monaco,AS Nancy Lorraine,1.5,4.61,8.8,3-0,6-0,h,3,11,7,5,0,6,7,0,1,0,0,10,12,4,4,18,22,1,0,8,1,1,0,0,1,2,16,8,8,1,8,7,0,1,0,0,10,15,4,6,10,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,2,,,,5.0,6.06,4.353,0.795,0.938,5.0,4.187,5.727,0.604,0.461,1,0,0,3,0,9,0.17,2.25,1.278,0.0,0.0,0.0,-0.0,0,2,11.364,1
vN37T2Tk/,2016-11-05,2017,F1,france,Dijon FCO,Guingamp,2.75,3.2,3.2,3-2,3-3,h,1,12,12,5,4,7,8,0,1,0,0,10,14,5,3,24,24,1,0,8,0,0,0,0,2,0,13,14,6,5,7,9,0,1,0,0,10,17,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,0.0,away,0.0,6.0,5.051,4.589,1.11,0.518,6.0,2.589,6.623,0.518,0.967,1,0,0,1,1,1,0.859,3.0,1.042,0.0,0.312,0.0,0.312,2,0,31.25,1
xj5QGx45/,2016-11-05,2017,I1,italy,Torino,Cagliari,1.62,4.4,6.5,5-1,5-1,h,4,22,8,9,5,13,3,1,2,0,1,10,9,5,2,30,19,3,1,7,0,0,1,2,1,0,23,10,9,7,14,3,1,2,0,1,14,9,5,4,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,,,,5.0,6.125,6.59,0.972,1.781,5.0,4.257,7.291,0.615,1.805,1,0,0,4,0,16,0.249,4.286,0.733,0.0,0.0,0.0,0.0,0,-1,15.385,1
0W43UrEq/,2016-11-06,2017,F1,france,Paris Saint-Germain,Stade Rennes,1.24,7.4,16.0,4-0,4-0,h,4,16,4,6,1,10,3,1,2,0,0,6,9,9,2,20,15,3,0,11,0,2,1,1,2,0,19,4,6,1,13,3,1,2,0,0,6,9,9,2,11,2,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,,,,5.0,8.227,2.187,1.461,0.271,5.0,3.853,4.393,0.938,0.795,1,0,0,4,0,16,0.078,1.818,0.9,0.0,0.0,0.0,0.0,0,-1,6.25,0
2XCDJvKn/,2016-11-06,2017,I1,italy,US Pescara,Empoli,2.52,3.32,3.32,0-3,0-4,a,-3,19,7,5,4,14,3,2,1,0,0,12,9,7,1,26,21,3,0,8,1,2,2,0,2,0,22,9,6,6,16,3,2,2,0,0,14,11,8,1,9,2,0,0,0,2,0,0,0,0,0,1,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,,,,6.0,5.964,7.22,1.547,1.098,5.0,5.09,6.125,0.781,1.805,0,1,0,3,0,9,0.759,3.25,0.923,0.0,0.0,-0.0,0.0,0,-2,30.12,1
2ey0ZhH8/,2016-11-06,2017,F1,france,Metz,St Etienne,3.9,3.36,2.3,0-0,0-0,d,0,11,8,2,1,9,7,2,1,0,1,13,12,2,1,19,25,3,1,3,0,0,0,1,1,1,14,8,2,1,12,7,2,1,0,1,15,13,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,,,,5.0,4.393,5.187,0.295,0.604,5.0,4.187,4.893,0.604,1.128,0,0,1,0,1,0,1.696,6.333,1.474,0.371,0.629,0.0,1.258,0,1,43.478,0
2uejLvpo/,2016-11-06,2017,SP1,spain,Villarreal,Real Betis,1.66,4.15,6.5,2-0,2-0,h,2,12,3,5,1,7,2,0,2,0,0,12,9,9,1,15,21,2,0,10,1,0,1,0,0,1,15,7,7,3,8,4,0,2,0,0,14,11,10,1,11,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,,,,5.0,3.997,3.752,0.638,0.61,5.0,3.252,6.164,0.277,0.805,1,0,0,2,0,4,0.255,1.5,1.533,0.0,0.077,-0.0,0.0,0,0,15.385,1
6VdsDf3U/,2016-11-06,2017,I1,italy,Fiorentina,Sampdoria,1.62,4.5,6.7,1-1,1-1,d,0,16,13,4,5,12,8,3,1,0,0,14,9,8,2,29,23,4,0,10,2,0,2,0,1,0,20,17,5,6,15,11,3,2,0,0,17,13,10,2,12,0,0,0,0,0,0,1,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,,,,5.0,6.958,4.09,0.805,0.781,6.0,5.649,5.25,1.384,0.69,0,0,1,0,1,0,0.242,2.9,0.931,0.805,0.195,-0.805,0.0,0,-2,14.925,1
A33YEGYH/,2016-11-06,2017,I1,italy,Chievo Verona,Juventus,8.0,3.95,1.63,1-2,1-2,a,-1,8,13,2,4,6,9,3,4,0,0,16,10,2,2,21,26,7,0,4,0,0,2,0,0,1,9,17,2,6,7,11,5,4,0,0,18,11,2,4,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,1.0,home,0.0,5.0,5.291,4.757,1.138,0.948,5.0,5.923,4.458,0.615,0.638,0,1,0,1,1,1,4.908,5.25,1.571,0.125,0.0,0.0,0.0,0,-1,12.5,1
GrqYqOMo/,2016-11-06,2017,SP1,spain,Espanyol,Athletic Bilbao,2.78,3.35,3.03,0-0,0-0,d,0,5,3,2,0,3,3,1,2,0,0,11,10,5,2,8,21,3,0,7,0,0,5,0,0,3,6,4,3,0,3,4,1,2,0,0,13,10,5,3,8,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,,,,5.0,4.497,4.586,0.305,0.443,5.0,3.919,5.664,0.11,0.638,0,0,1,0,1,0,0.917,1.143,3.0,0.522,0.478,0.0,0.0,0,-2,33.003,1
M11ou0yH/,2016-11-06,2017,SP1,spain,Sevilla,Barcelona,5.0,4.55,1.74,1-2,1-2,a,-1,15,14,4,7,11,7,2,3,0,0,13,8,3,5,29,21,5,0,8,1,1,0,1,3,1,15,14,4,7,11,7,4,6,0,0,18,11,3,5,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,0,1.0,home,0.0,5.0,7.164,2.752,0.972,0.443,5.0,3.919,3.664,0.277,0.638,0,1,0,1,1,1,2.874,3.625,0.897,0.2,0.0,-0.4,0.0,4,1,20.0,0
S0wVyYpe/,2016-11-06,2017,E0,england,Swansea,Manchester Utd,5.8,4.2,1.73,1-3,1-3,a,-2,5,9,1,3,4,6,0,2,0,0,7,14,1,0,14,21,2,0,1,0,0,0,0,1,0,6,9,1,3,5,6,0,2,0,0,9,15,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,,,,5.0,4.479,6.284,0.478,0.62,5.0,4.784,3.979,1.287,0.978,0,1,0,2,0,4,3.353,14.0,1.643,0.086,0.0,0.0,0.0,0,0,57.803,1
SvbwEzlO/,2016-11-06,2017,I1,italy,Palermo,AC Milan,5.5,3.85,1.83,1-1,1-2,d,0,15,9,7,4,8,5,1,1,0,0,19,12,6,4,24,31,2,0,10,0,1,1,1,1,3,15,12,7,6,8,6,2,1,0,0,22,14,6,5,11,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,,,,5.0,4.458,5.923,0.472,1.115,5.0,3.757,6.791,0.281,1.138,0,0,1,0,1,0,3.005,2.4,1.375,0.25,0.75,0.0,0.75,0,2,54.645,1
UVOANM8m/,2016-11-06,2017,E0,england,Liverpool,Watford,1.29,6.4,13.5,5-1,6-1,h,4,20,10,11,8,9,2,0,2,0,0,11,9,5,3,30,20,2,0,8,0,1,0,1,2,1,28,11,17,8,11,3,1,2,0,0,13,10,6,3,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,,,,4.0,5.175,3.34,0.173,0.944,5.0,4.117,5.646,0.62,1.311,1,0,0,4,0,16,0.096,3.75,0.733,0.0,0.0,0.0,0.0,0,1,7.407,1
WC4UFdJB/,2016-11-06,2017,I1,italy,Sassuolo,Atalanta,2.74,3.26,3.03,0-3,0-3,a,-3,12,14,3,8,9,6,4,2,0,0,8,15,2,7,26,23,6,0,9,0,1,0,0,0,1,15,15,3,8,12,7,4,2,0,0,10,18,3,7,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,,,,5.0,6.125,6.59,0.638,1.615,5.0,4.423,4.458,0.615,0.972,0,1,0,3,0,9,0.904,2.889,1.115,0.0,0.0,-0.0,0.0,0,1,33.003,1
Ycty9LZN/,2016-11-06,2017,D1,germany,RB Leipzig,Mainz,1.64,4.15,6.52,3-1,3-1,h,2,15,9,4,2,11,7,0,2,0,0,9,10,3,3,24,19,2,0,6,1,4,1,0,1,0,15,11,4,3,11,8,0,3,0,0,12,12,3,6,9,2,2,0,1,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,3,,,,4.0,5.662,4.439,0.544,1.117,5.0,5.366,5.218,0.431,0.786,1,0,0,2,0,4,0.252,4.0,0.875,0.0,0.077,-0.0,-0.154,0,-1,15.337,1
dIz4YCWE/,2016-11-06,2017,F1,france,Caen,Nice,3.3,3.4,2.51,1-0,1-0,h,1,12,4,7,1,5,3,2,2,0,0,10,15,4,1,16,25,4,0,5,0,0,1,0,0,2,12,4,7,1,5,3,2,3,0,0,10,17,4,4,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,3,0.0,away,3.0,5.0,5.227,3.02,0.628,0.604,4.0,3.024,6.272,0.325,0.953,1,0,0,1,1,1,1.315,3.2,1.812,0.0,0.398,0.0,0.0,0,1,39.841,1
fRyiXcln/,2016-11-06,2017,I1,italy,Internazionale,Crotone,1.31,6.4,13.5,0-0,3-0,d,0,21,2,6,0,15,2,1,2,0,0,7,7,18,1,23,14,3,0,19,1,1,0,0,2,1,25,4,9,0,16,4,1,2,0,0,7,9,18,4,22,1,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,3,,,,5.0,6.958,5.423,1.805,0.948,6.0,4.077,8.821,0.955,1.547,0,0,1,0,1,0,0.097,1.211,0.739,0.912,0.088,0.0,0.0,0,1,7.407,1
