id_odsp,date,season,league,country,home_team,away_team,odd_h,odd_d,odd_a,score_pre_80,score_ft,game_state_80,goal_diff_80,home_shots_pre80,away_shots_pre80,home_shots_on_target_pre80,away_shots_on_target_pre80,home_shots_off_target_pre80,away_shots_off_target_pre80,home_yellow_cards_pre80,away_yellow_cards_pre80,home_sending_off_pre80,away_sending_off_pre80,home_fouls_pre80,away_fouls_pre80,home_corners_pre80,away_corners_pre80,total_shots_pre_80,total_fouls_pre_80,total_yellow_cards_pre_80,total_sending_off_pre_80,total_corners_pre_80,total_corners_70_75,total_shots_70_75,total_fouls_70_75,total_corners_75_80,total_shots_75_80,total_fouls_75_80,home_shots_ft,away_shots_ft,home_shots_on_target_ft,away_shots_on_target_ft,home_shots_off_target_ft,away_shots_off_target_ft,home_yellow_cards_ft,away_yellow_cards_ft,home_sending_off_ft,away_sending_off_ft,home_fouls_ft,away_fouls_ft,home_corners_ft,away_corners_ft,total_corners_ft,home_shots_70_75,away_shots_70_75,home_shots_on_target_70_75,away_shots_on_target_70_75,home_shots_off_target_70_75,away_shots_off_target_70_75,home_yellow_cards_70_75,away_yellow_cards_70_75,home_sending_off_70_75,away_sending_off_70_75,home_fouls_70_75,away_fouls_70_75,home_corners_70_75,away_corners_70_75,home_shots_75_80,away_shots_75_80,home_shots_on_target_75_80,away_shots_on_target_75_80,home_shots_off_target_75_80,away_shots_off_target_75_80,home_yellow_cards_75_80,away_yellow_cards_75_80,home_sending_off_75_80,away_sending_off_75_80,home_fouls_75_80,away_fouls_75_80,home_corners_75_80,away_corners_75_80,home_corner_diff,away_corner_diff,league_england,league_spain,league_germany,league_italy,league_france,league_avg_corners,league_avg_home_corners,league_avg_away_corners,league_avg_post80_corners,league_avg_post80_home_corners,league_avg_post80_away_corners,corner_diff,is_home_trailing,trailing_team,trailing_team_corners,home_games,home_corners_for_avg,home_corners_against_avg,home_post80_corners_for_avg,home_post80_corners_against_avg,away_games,away_corners_for_avg,away_corners_against_avg,away_post80_corners_for_avg,away_post80_corners_against_avg
8d8BSMrd/,2016-11-05,2017,F1,france,Angers,Lille,2.54,3.1,3.64,1-0,1-0,h,1,9,4,1,0,8,4,0,0,0,0,12,8,2,3,13,20,0,0,5,0,0,2,1,1,2,9,6,1,1,8,5,0,0,0,0,14,10,2,3,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,9.479768786127167,5.359344894026975,4.1204238921001926,1.392581888246628,0.7673410404624278,0.6252408477842004,0,0.0,away,0.0,5.0,4.893224149004496,3.5200706486833653,0.7945568400770714,0.43754014129736674,5.0,3.686737315350032,4.726557482337829,0.43754014129736674,0.7945568400770714
CfEFMtOg/,2016-11-05,2017,E0,england,Manchester City,Middlesbrough,1.24,8.0,17.5,1-0,1-1,h,1,23,4,7,2,16,2,0,2,0,0,5,12,8,2,27,17,2,0,10,0,1,2,0,2,1,25,5,7,3,18,2,1,3,0,0,7,14,8,2,10,0,1,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,0,0.0,away,0.0,5.0,7.979086476777009,3.9503464203233256,1.3108801642288939,0.7867590454195534,5.0,3.4503464203233256,6.145753143443675,0.2867590454195535,0.47754683089556066
Cluu8ukU/,2016-11-05,2017,D1,germany,Bayern Munich,TSG Hoffenheim,1.23,9.2,18.0,1-1,1-1,d,0,16,4,5,3,11,1,0,1,0,0,6,21,5,1,20,27,1,0,6,1,0,1,1,1,1,22,5,6,3,16,2,0,2,0,0,7,23,8,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,0,1,0,0,9.501865671641792,5.307835820895522,4.1940298507462686,1.3022388059701493,0.7176616915422885,0.5845771144278606,3,,,,5.0,7.0513059701492535,2.699004975124378,1.452943615257048,0.0974295190713101,4.0,4.638805970149254,5.661567164179105,0.5169154228855721,1.1435323383084577
EybwsM64/,2016-11-05,2017,SP1,spain,Real Sociedad,Atletico Madrid,6.1,4.05,1.71,2-0,2-0,h,2,11,7,3,1,8,6,2,2,0,0,14,14,5,4,18,28,4,0,9,0,0,1,0,1,1,12,9,3,2,9,7,2,4,0,0,17,18,6,6,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,3,,,,5.0,5.996939619520265,3.419023986765922,1.1384615384615386,0.44334160463192723,5.0,4.7523573200992555,5.163606286186931,0.6100082712985939,0.8051282051282053
OMLpTOKu/,2016-11-05,2017,D1,germany,Hamburg SV,Borussia Dortmund,7.5,4.8,1.52,1-5,2-5,a,-4,11,8,5,6,6,2,1,0,0,0,12,10,4,3,19,22,1,0,7,0,0,0,0,1,1,14,10,6,6,8,4,2,0,0,0,13,13,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,9.501865671641792,5.307835820895522,4.1940298507462686,1.3022388059701493,0.7176616915422885,0.5845771144278606,1,,,,4.0,4.061567164179104,3.8388059701492536,1.1435323383084577,0.3169154228855721,4.0,6.2388059701492535,3.0615671641791047,1.916915422885572,0.3435323383084577
On1MHIla/,2016-11-05,2017,I1,italy,Napoli,Lazio,1.75,4.11,5.7,1-1,1-1,d,0,17,7,8,3,9,4,0,2,0,0,8,10,8,2,24,18,2,0,10,1,0,0,0,0,1,18,7,8,3,10,4,0,2,0,0,11,13,9,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,1,,,,5.0,7.457851637764932,3.756743737957611,1.4715799614643545,0.4479768786127168,5.0,4.923410404624278,4.457851637764932,1.1146435452793835,0.8049132947976879
QJ3OPKyU/,2016-11-05,2017,SP1,spain,Las Palmas,Eibar,2.05,3.85,4.25,0-0,1-0,d,0,14,10,5,4,9,6,1,3,0,0,7,15,6,2,24,22,4,0,8,0,0,1,0,0,3,16,13,6,4,10,9,1,4,0,0,8,19,7,3,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,2,,,,5.0,4.996939619520265,3.419023986765922,0.6384615384615385,0.11000827129859388,5.0,5.5856906534325885,5.663606286186931,0.7766749379652605,0.47179487179487184
QcIJL0w0/,2016-11-05,2017,E0,england,West Ham,Stoke City,2.08,3.6,4.3,1-1,1-1,d,0,9,9,3,2,6,7,3,0,0,0,10,6,5,3,18,16,3,0,8,1,0,2,0,1,1,10,12,3,4,7,8,4,1,0,0,11,9,6,4,10,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,2,,,,5.0,4.479086476777008,3.9503464203233256,0.9775468308955606,0.4534257120862202,5.0,4.450346420323325,8.645753143443676,0.4534257120862202,1.3108801642288939
buEcQM4b/,2016-11-05,2017,D1,germany,SC Freiburg,VfL Wolfsburg,2.62,3.41,3.04,0-2,0-3,a,-2,11,12,1,4,10,8,3,2,0,0,8,17,5,9,23,25,5,0,14,0,0,0,0,3,1,12,13,2,5,10,8,3,2,1,0,8,17,5,9,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9.501865671641792,5.307835820895522,4.1940298507462686,1.3022388059701493,0.7176616915422885,0.5845771144278606,0,,,,4.0,4.661567164179105,2.4388059701492537,1.1435323383084577,0.7169154228855721,4.0,4.838805970149254,3.4615671641791046,0.7169154228855721,0.5435323383084577
dKLrKm2e/,2016-11-05,2017,E0,england,Bournemouth,Sunderland,1.65,4.4,6.0,1-2,1-2,a,-1,16,8,6,4,10,4,3,2,0,1,11,12,10,2,24,23,5,1,12,0,1,1,0,0,3,22,9,7,4,15,5,3,3,0,1,12,17,12,2,14,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,2,1.0,home,2.0,5.0,6.145753143443675,3.7836797536566587,1.3108801642288939,0.4534257120862202,5.0,3.7836797536566587,7.479086476777009,0.7867590454195534,1.8108801642288939
fZsxqrxh/,2016-11-05,2017,SP1,spain,Osasuna,Alaves,2.63,3.2,3.35,0-1,0-1,a,-1,8,11,2,3,6,8,3,1,0,0,15,7,3,2,19,22,4,0,5,0,1,1,0,1,1,10,12,3,3,7,9,5,2,0,0,17,10,3,4,7,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,2,1.0,home,0.0,5.0,5.496939619520265,4.5856906534325885,0.8051282051282053,0.44334160463192723,5.0,2.419023986765922,9.830272952853598,0.44334160463192723,2.1384615384615384
fkSzZO5S/,2016-11-05,2017,F1,france,Lyon,Bastia,1.45,5.0,9.5,1-0,2-1,h,1,21,6,5,2,16,4,1,3,0,2,6,11,9,3,27,17,4,2,12,0,0,1,1,0,2,24,10,7,4,17,6,1,3,0,2,7,13,9,3,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,9.479768786127167,5.359344894026975,4.1204238921001926,1.392581888246628,0.7673410404624278,0.6252408477842004,0,0.0,away,0.0,5.0,8.059890815671162,4.020070648683365,0.7945568400770714,0.7708734746307,5.0,3.5200706486833653,4.393224149004496,0.7708734746307,0.6278901734104047
h2D1PtK4/,2016-11-05,2017,D1,germany,Bayer Leverkusen,SV Darmstadt 98,1.44,5.3,10.5,3-1,3-2,h,2,12,4,4,2,8,2,0,0,0,0,8,7,6,4,16,15,0,0,10,0,0,0,0,0,1,12,6,4,3,8,3,0,1,0,0,9,9,6,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,9.501865671641792,5.307835820895522,4.1940298507462686,1.3022388059701493,0.7176616915422885,0.5845771144278606,1,,,,4.0,4.261567164179104,4.038805970149253,0.3435323383084577,0.7169154228855721,4.0,4.638805970149254,6.661567164179104,0.3169154228855721,0.5435323383084577
jLXezZ12/,2016-11-05,2017,F1,france,Nantes,Toulouse,2.73,3.1,3.25,0-1,1-1,a,-1,10,4,0,4,10,0,4,1,0,0,12,6,4,1,14,18,5,0,5,0,1,2,0,0,0,13,4,2,4,11,0,4,2,0,0,14,7,6,2,8,1,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,9.479768786127167,5.359344894026975,4.1204238921001926,1.392581888246628,0.7673410404624278,0.6252408477842004,3,1.0,home,2.0,5.0,5.726557482337829,2.3534039820166988,1.1278901734104048,0.43754014129736674,6.0,3.160060556014313,5.622763556289568,0.2321772639691715,0.9667630057803469
jZjW91KH/,2016-11-05,2017,D1,germany,FC Ingolstadt 04,FC Augsburg,2.56,3.28,3.36,0-0,0-2,d,0,10,10,4,3,6,7,1,1,0,0,9,13,3,5,20,22,2,0,8,0,2,1,1,2,1,14,13,5,5,9,8,2,1,1,0,12,14,3,6,9,2,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,9.501865671641792,5.307835820895522,4.1940298507462686,1.3022388059701493,0.7176616915422885,0.5845771144278606,1,,,,4.0,5.461567164179105,4.438805970149254,0.7435323383084577,1.116915422885572,4.0,3.038805970149254,3.4615671641791046,0.7169154228855721,0.5435323383084577
nPOSzoyG/,2016-11-05,2017,F1,france,Bordeaux,Lorient,1.81,3.87,5.5,2-1,2-1,h,1,12,9,6,2,6,7,1,2,0,0,1,6,4,6,21,7,3,0,10,1,1,1,0,0,0,12,10,6,2,6,8,3,2,0,1,2,10,4,7,11,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.479768786127167,5.359344894026975,4.1204238921001926,1.392581888246628,0.7673410404624278,0.6252408477842004,1,0.0,away,1.0,5.0,4.059890815671163,5.353403982016698,0.2945568400770713,1.2708734746307,5.0,4.520070648683365,4.893224149004496,1.2708734746307,0.961223506743738
nm7FRtb2/,2016-11-05,2017,F1,france,AS Monaco,AS Nancy Lorraine,1.5,4.61,8.8,3-0,6-0,h,3,11,7,5,0,6,7,0,1,0,0,10,12,4,4,18,22,1,0,8,1,1,0,0,1,2,16,8,8,1,8,7,0,1,0,0,10,15,4,6,10,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,1,9.479768786127167,5.359344894026975,4.1204238921001926,1.392581888246628,0.7673410404624278,0.6252408477842004,2,,,,5.0,6.059890815671163,4.353403982016698,0.7945568400770714,0.9375401412973666,5.0,4.186737315350032,5.726557482337829,0.6042068079640334,0.46122350674373797
vN37T2Tk/,2016-11-05,2017,F1,france,Dijon FCO,Guingamp,2.75,3.2,3.2,3-2,3-3,h,1,12,12,5,4,7,8,0,1,0,0,10,14,5,3,24,24,1,0,8,0,0,0,0,2,0,13,14,6,5,7,9,0,1,0,0,10,17,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9.479768786127167,5.359344894026975,4.1204238921001926,1.392581888246628,0.7673410404624278,0.6252408477842004,1,0.0,away,0.0,6.0,5.051334984860996,4.588631984585741,1.1096201486374897,0.5178915496834572,6.0,2.5886319845857417,6.622763556289568,0.5178915496834572,0.9667630057803469
xj5QGx45/,2016-11-05,2017,I1,italy,Torino,Cagliari,1.62,4.4,6.5,5-1,5-1,h,4,22,8,9,5,13,3,1,2,0,1,10,9,5,2,30,19,3,1,7,0,0,1,2,1,0,23,10,9,7,14,3,1,2,0,1,14,9,5,4,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,2,,,,5.0,6.124518304431599,6.590077071290945,0.9715799614643545,1.7813102119460502,5.0,4.256743737957611,7.291184971098265,0.6146435452793835,1.8049132947976878
0W43UrEq/,2016-11-06,2017,F1,france,Paris Saint-Germain,Stade Rennes,1.24,7.4,16.0,4-0,4-0,h,4,16,4,6,1,10,3,1,2,0,0,6,9,9,2,20,15,3,0,11,0,2,1,1,2,0,19,4,6,1,13,3,1,2,0,0,6,9,9,2,11,2,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9.479768786127167,5.359344894026975,4.1204238921001926,1.392581888246628,0.7673410404624278,0.6252408477842004,0,,,,5.0,8.22655748233783,2.186737315350032,1.461223506743738,0.27087347463070005,5.0,3.8534039820166988,4.393224149004496,0.9375401412973666,0.7945568400770714
2XCDJvKn/,2016-11-06,2017,I1,italy,US Pescara,Empoli,2.52,3.32,3.32,0-3,0-4,a,-3,19,7,5,4,14,3,2,1,0,0,12,9,7,1,26,21,3,0,8,1,2,2,0,2,0,22,9,6,6,16,3,2,2,0,0,14,11,8,1,9,2,0,0,0,2,0,0,0,0,0,1,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,1,,,,6.0,5.963872832369942,7.2200660611065235,1.5470685383980183,1.0982658959537572,5.0,5.090077071290945,6.124518304431599,0.7813102119460501,1.8049132947976878
2ey0ZhH8/,2016-11-06,2017,F1,france,Metz,St Etienne,3.9,3.36,2.3,0-0,0-0,d,0,11,8,2,1,9,7,2,1,0,1,13,12,2,1,19,25,3,1,3,0,0,0,1,1,1,14,8,2,1,12,7,2,1,0,1,15,13,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,9.479768786127167,5.359344894026975,4.1204238921001926,1.392581888246628,0.7673410404624278,0.6252408477842004,0,,,,5.0,4.393224149004496,5.186737315350032,0.2945568400770713,0.6042068079640334,5.0,4.186737315350032,4.893224149004496,0.6042068079640334,1.1278901734104048
2uejLvpo/,2016-11-06,2017,SP1,spain,Villarreal,Real Betis,1.66,4.15,6.5,2-0,2-0,h,2,12,3,5,1,7,2,0,2,0,0,12,9,9,1,15,21,2,0,10,1,0,1,0,0,1,15,7,7,3,8,4,0,2,0,0,14,11,10,1,11,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,1,,,,5.0,3.996939619520264,3.7523573200992555,0.6384615384615385,0.6100082712985939,5.0,3.2523573200992555,6.163606286186931,0.27667493796526055,0.8051282051282053
6VdsDf3U/,2016-11-06,2017,I1,italy,Fiorentina,Sampdoria,1.62,4.5,6.7,1-1,1-1,d,0,16,13,4,5,12,8,3,1,0,0,14,9,8,2,29,23,4,0,10,2,0,2,0,1,0,20,17,5,6,15,11,3,2,0,0,17,13,10,2,12,0,0,0,0,0,0,1,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,2,,,,5.0,6.957851637764932,4.090077071290945,0.8049132947976879,0.7813102119460501,6.0,5.648637489677952,5.249587118084228,1.383980181668043,0.6899256812551611
A33YEGYH/,2016-11-06,2017,I1,italy,Chievo Verona,Juventus,8.0,3.95,1.63,1-2,1-2,a,-1,8,13,2,4,6,9,3,4,0,0,16,10,2,2,21,26,7,0,4,0,0,2,0,0,1,9,17,2,6,7,11,5,4,0,0,18,11,2,4,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,2,1.0,home,0.0,5.0,5.291184971098265,4.756743737957611,1.1382466281310213,0.9479768786127168,5.0,5.923410404624278,4.457851637764932,0.6146435452793835,0.6382466281310212
GrqYqOMo/,2016-11-06,2017,SP1,spain,Espanyol,Athletic Bilbao,2.78,3.35,3.03,0-0,0-0,d,0,5,3,2,0,3,3,1,2,0,0,11,10,5,2,8,21,3,0,7,0,0,5,0,0,3,6,4,3,0,3,4,1,2,0,0,13,10,5,3,8,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,1,,,,5.0,4.496939619520265,4.5856906534325885,0.30512820512820515,0.44334160463192723,5.0,3.919023986765922,5.663606286186931,0.11000827129859388,0.6384615384615385
M11ou0yH/,2016-11-06,2017,SP1,spain,Sevilla,Barcelona,5.0,4.55,1.74,1-2,1-2,a,-1,15,14,4,7,11,7,2,3,0,0,13,8,3,5,29,21,5,0,8,1,1,0,1,3,1,15,14,4,7,11,7,4,6,0,0,18,11,3,5,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,0,1.0,home,0.0,5.0,7.163606286186931,2.7523573200992555,0.9717948717948719,0.44334160463192723,5.0,3.919023986765922,3.663606286186931,0.27667493796526055,0.6384615384615385
S0wVyYpe/,2016-11-06,2017,E0,england,Swansea,Manchester Utd,5.8,4.2,1.73,1-3,1-3,a,-2,5,9,1,3,4,6,0,2,0,0,7,14,1,0,14,21,2,0,1,0,0,0,0,1,0,6,9,1,3,5,6,0,2,0,0,9,15,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,1,,,,5.0,4.479086476777008,6.283679753656659,0.47754683089556066,0.6200923787528868,5.0,4.783679753656659,3.9790864767770078,1.2867590454195534,0.9775468308955606
SvbwEzlO/,2016-11-06,2017,I1,italy,Palermo,AC Milan,5.5,3.85,1.83,1-1,1-2,d,0,15,9,7,4,8,5,1,1,0,0,19,12,6,4,24,31,2,0,10,0,1,1,1,1,3,15,12,7,6,8,6,2,1,0,0,22,14,6,5,11,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,1,,,,5.0,4.457851637764932,5.923410404624278,0.47157996146435455,1.1146435452793835,5.0,3.756743737957611,6.791184971098265,0.2813102119460501,1.1382466281310213
UVOANM8m/,2016-11-06,2017,E0,england,Liverpool,Watford,1.29,6.4,13.5,5-1,6-1,h,4,20,10,11,8,9,2,0,2,0,0,11,9,5,3,30,20,2,0,8,0,1,0,1,2,1,28,11,17,8,11,3,1,2,0,0,13,10,6,3,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,1,,,,4.0,5.174903772132409,3.3404157043879907,0.17305619707467285,0.9441108545034641,5.0,4.117013086989992,5.645753143443675,0.6200923787528868,1.3108801642288939
WC4UFdJB/,2016-11-06,2017,I1,italy,Sassuolo,Atalanta,2.74,3.26,3.03,0-3,0-3,a,-3,12,14,3,8,9,6,4,2,0,0,8,15,2,7,26,23,6,0,9,0,1,0,0,0,1,15,15,3,8,12,7,4,2,0,0,10,18,3,7,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,1,,,,5.0,6.124518304431599,6.590077071290945,0.6382466281310212,1.6146435452793835,5.0,4.423410404624278,4.457851637764932,0.6146435452793835,0.9715799614643545
Ycty9LZN/,2016-11-06,2017,D1,germany,RB Leipzig,Mainz,1.64,4.15,6.52,3-1,3-1,h,2,15,9,4,2,11,7,0,2,0,0,9,10,3,3,24,19,2,0,6,1,4,1,0,1,0,15,11,4,3,11,8,0,3,0,0,12,12,3,6,9,2,2,0,1,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,9.501865671641792,5.307835820895522,4.1940298507462686,1.3022388059701493,0.7176616915422885,0.5845771144278606,3,,,,4.0,5.661567164179105,4.438805970149254,0.5435323383084577,1.116915422885572,5.0,5.365671641791045,5.2179726368159205,0.4307628524046434,0.7862769485903813
dIz4YCWE/,2016-11-06,2017,F1,france,Caen,Nice,3.3,3.4,2.51,1-0,1-0,h,1,12,4,7,1,5,3,2,2,0,0,10,15,4,1,16,25,4,0,5,0,0,1,0,0,2,12,4,7,1,5,3,2,3,0,0,10,17,4,4,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,0,1,9.479768786127167,5.359344894026975,4.1204238921001926,1.392581888246628,0.7673410404624278,0.6252408477842004,3,0.0,away,3.0,5.0,5.226557482337829,3.0200706486833653,0.6278901734104047,0.6042068079640334,4.0,3.0240847784200384,6.271868978805395,0.32504816955684007,0.9534682080924857
fRyiXcln/,2016-11-06,2017,I1,italy,Internazionale,Crotone,1.31,6.4,13.5,0-0,3-0,d,0,21,2,6,0,15,2,1,2,0,0,7,7,18,1,23,14,3,0,19,1,1,0,0,2,1,25,4,9,0,16,4,1,2,0,0,7,9,18,4,22,1,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,3,,,,5.0,6.957851637764932,5.423410404624278,1.8049132947976878,0.9479768786127168,6.0,4.077208918249381,8.8210156895128,0.9554087530966144,1.5470685383980183
jsLnJ7H1/,2016-11-06,2017,E0,england,Arsenal,Tottenham,2.0,3.74,4.4,1-1,1-1,d,0,15,7,2,2,13,5,1,2,0,0,6,13,6,2,22,19,3,0,8,1,2,2,0,1,0,16,10,3,3,13,7,1,2,0,0,10,16,7,2,9,2,0,0,0,2,0,0,1,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,1,,,,5.0,6.479086476777009,3.2836797536566587,0.6442134975622273,1.2867590454195534,5.0,6.783679753656659,5.812419810110342,0.9534257120862201,0.9775468308955606
juQ6O2gs/,2016-11-06,2017,E0,england,Leicester City,West Brom,1.78,3.75,5.9,1-2,1-2,a,-1,4,11,1,5,3,6,0,0,0,0,3,6,4,6,15,9,0,0,10,0,1,0,0,1,0,5,11,2,5,3,6,0,2,0,0,6,7,5,6,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,1,1.0,home,1.0,5.0,4.645753143443675,5.450346420323325,0.14421349756222737,0.9534257120862201,5.0,4.783679753656659,5.645753143443675,1.1200923787528867,0.6442134975622273
pt2wtVOE/,2016-11-06,2017,E0,england,Hull,Southampton,6.0,4.0,1.72,2-1,2-1,h,1,4,13,2,5,2,8,0,3,0,0,9,13,0,7,17,22,3,0,7,1,1,1,0,0,2,6,19,2,7,4,12,0,5,0,0,11,15,1,10,11,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,4,0.0,away,3.0,5.0,3.9790864767770078,5.450346420323325,0.47754683089556066,1.1200923787528867,5.0,2.7836797536566587,5.979086476777009,0.4534257120862202,0.9775468308955606
