id_odsp,date,season,league,country,home_team,away_team,odd_h,odd_d,odd_a,score_pre_80,score_ft,game_state_80,goal_diff_80,home_shots_pre80,away_shots_pre80,home_shots_on_target_pre80,away_shots_on_target_pre80,home_shots_off_target_pre80,away_shots_off_target_pre80,home_yellow_cards_pre80,away_yellow_cards_pre80,home_sending_off_pre80,away_sending_off_pre80,home_fouls_pre80,away_fouls_pre80,home_corners_pre80,away_corners_pre80,total_shots_pre_80,total_fouls_pre_80,total_yellow_cards_pre_80,total_sending_off_pre_80,total_corners_pre_80,total_corners_70_75,total_shots_70_75,total_fouls_70_75,total_corners_75_80,total_shots_75_80,total_fouls_75_80,home_shots_ft,away_shots_ft,home_shots_on_target_ft,away_shots_on_target_ft,home_shots_off_target_ft,away_shots_off_target_ft,home_yellow_cards_ft,away_yellow_cards_ft,home_sending_off_ft,away_sending_off_ft,home_fouls_ft,away_fouls_ft,home_corners_ft,away_corners_ft,total_corners_ft,home_shots_70_75,away_shots_70_75,home_shots_on_target_70_75,away_shots_on_target_70_75,home_shots_off_target_70_75,away_shots_off_target_70_75,home_yellow_cards_70_75,away_yellow_cards_70_75,home_sending_off_70_75,away_sending_off_70_75,home_fouls_70_75,away_fouls_70_75,home_corners_70_75,away_corners_70_75,home_shots_75_80,away_shots_75_80,home_shots_on_target_75_80,away_shots_on_target_75_80,home_shots_off_target_75_80,away_shots_off_target_75_80,home_yellow_cards_75_80,away_yellow_cards_75_80,home_sending_off_75_80,away_sending_off_75_80,home_fouls_75_80,away_fouls_75_80,home_corners_75_80,away_corners_75_80,home_corner_diff,away_corner_diff,league_england,league_spain,league_germany,league_italy,league_france,league_avg_corners,league_avg_home_corners,league_avg_away_corners,league_avg_post80_corners,league_avg_post80_home_corners,league_avg_post80_away_corners,corner_diff,is_home_trailing,trailing_team,trailing_team_corners,home_games,home_corners_for_avg,home_corners_against_avg,home_post80_corners_for_avg,home_post80_corners_against_avg,away_games,away_corners_for_avg,away_corners_against_avg,away_post80_corners_for_avg,away_post80_corners_against_avg,game_state_80_h,game_state_80_a,game_state_80_d,abs_goal_diff_80,close_game_80,goal_diff_squared_80,odds_ratio,shot_to_corner_ratio_pre_80,team_aggression_score_pre_80,home_urgency_to_attack,away_urgency_to_attack,home_momentum_to_attack,away_momentum_to_attack,attack_intensity,defensive_pressure,trailing_team_probability,target
vFrDKMnt/,2011-08-13,2012,F1,france,Stade Rennes,Paris Saint-Germain,2.66,3.25,3.1,0-1,1-1,a,-1,9,6,3,4,6,2,2,1,0,0,14,19,2,3,15,33,3,0,5,0,2,1,0,1,1,11,8,4,4,7,4,2,2,0,0,14,21,3,3,6,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,1.0,home,1.0,0.0,5.359,4.12,0.767,0.625,0.0,4.12,5.359,0.625,0.767,0,1,0,1,1,1,0.858,3.0,2.4,0.376,0.0,-0.376,0.0,1,0,37.594,1
x8cIHKWb/,2011-08-13,2012,F1,france,Toulouse,Dijon FCO,1.68,3.8,7.0,1-0,2-0,h,1,11,6,6,3,5,3,1,2,0,0,8,9,6,1,17,17,3,0,7,0,1,1,0,0,1,13,7,7,3,6,4,1,2,0,0,8,9,6,1,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,0.0,away,0.0,0.0,5.359,4.12,0.767,0.625,0.0,4.12,5.359,0.625,0.767,1,0,0,1,1,1,0.24,2.429,1.176,0.0,0.143,-0.0,0.0,0,0,14.286,0
z3BTjuKq/,2011-08-13,2012,D1,germany,VfL Wolfsburg,Bayern Munich,4.7,3.79,1.95,0-0,0-1,d,0,4,9,0,1,4,8,0,2,0,0,11,10,8,8,13,21,2,0,16,1,0,2,1,1,0,7,11,1,3,6,8,0,3,0,0,12,13,8,8,16,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,0,,,,0.0,5.308,4.194,0.718,0.585,0.0,4.194,5.308,0.585,0.718,0,0,1,0,1,0,2.41,0.812,1.769,0.293,0.707,0.0,0.707,0,-2,51.282,0
29kj1anI/,2011-08-14,2012,F1,france,Lille,Montpellier,1.6,4.0,8.19,0-1,0-1,a,-1,19,8,5,3,14,5,2,2,0,0,6,18,6,0,27,24,4,0,6,1,4,0,0,1,1,20,9,6,3,14,6,3,2,0,0,8,21,7,0,7,3,1,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,1.0,home,1.0,0.0,5.359,4.12,0.767,0.625,0.0,4.12,5.359,0.625,0.767,0,1,0,1,1,1,0.195,4.5,1.037,0.625,0.0,-1.875,-0.0,1,1,62.5,1
OIjn2uXB/,2011-08-14,2012,F1,france,Evian Thonon Gaillard,Nice,2.31,3.26,3.75,1-0,1-0,h,1,11,12,3,3,8,9,3,1,0,0,10,9,1,5,23,19,4,0,6,0,0,1,1,0,0,13,14,4,3,9,11,3,1,0,0,11,12,2,5,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,0.0,away,0.0,0.0,5.359,4.12,0.767,0.625,0.0,4.12,5.359,0.625,0.767,1,0,0,1,1,1,0.616,3.833,1.0,0.0,0.267,0.0,0.267,1,-1,26.667,1
WzGcd1dM/,2011-08-14,2012,D1,germany,Kaiserslautern,FC Augsburg,1.94,3.65,4.65,1-1,1-1,d,0,17,11,6,3,11,8,3,0,0,0,16,6,5,1,28,22,3,0,6,0,2,1,0,2,1,17,13,6,3,11,10,4,1,0,0,18,8,7,1,8,2,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,2,,,,0.0,5.308,4.194,0.718,0.585,0.0,4.194,5.308,0.585,0.718,0,0,1,0,1,0,0.417,4.667,0.893,0.706,0.294,0.0,0.0,0,0,21.505,1
fqnr3LH5/,2011-08-14,2012,F1,france,AJ Auxerre,Marseille,3.95,3.31,2.24,1-2,2-2,a,-1,11,5,4,2,7,3,4,2,0,0,17,13,7,2,16,30,6,0,9,2,2,2,0,0,0,13,7,5,2,8,5,5,2,0,0,18,14,9,2,11,2,0,0,0,2,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,2,1.0,home,2.0,0.0,5.359,4.12,0.767,0.625,0.0,4.12,5.359,0.625,0.767,0,1,0,1,1,1,1.763,1.778,2.25,0.253,0.0,-1.012,0.0,0,-2,25.316,1
pzdU0Psi/,2011-08-14,2012,D1,germany,Bayer Leverkusen,Werder Bremen,1.91,4.0,4.3,0-0,1-0,d,0,11,7,4,1,7,6,1,1,0,0,16,12,6,0,18,28,2,0,6,2,1,0,1,3,0,16,9,6,1,10,8,1,2,0,0,17,16,7,1,8,0,1,0,0,0,1,0,0,0,0,0,0,2,0,3,0,1,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,2,,,,0.0,5.308,4.194,0.718,0.585,0.0,4.194,5.308,0.585,0.718,0,0,1,0,1,0,0.444,3.0,1.667,0.692,0.308,1.384,-0.308,0,0,23.256,1
WMIN4blq/,2011-08-19,2012,D1,germany,Borussia Monchengladbach,VfL Wolfsburg,2.88,3.6,2.64,4-1,4-1,h,3,20,7,9,3,11,4,1,2,0,0,10,16,8,4,27,26,3,0,12,0,1,0,0,1,2,21,7,9,3,12,4,1,2,0,0,12,18,8,6,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,2,,,,1.0,3.654,4.597,0.859,1.292,1.0,4.097,6.154,0.792,0.359,1,0,0,3,0,9,1.091,2.25,1.074,0.0,0.0,0.0,0.0,0,2,37.879,1
0vWe9vtS/,2011-08-20,2012,D1,germany,FC Cologne,Kaiserslautern,3.0,3.65,2.54,1-1,1-1,d,0,9,7,5,3,4,4,2,3,0,0,13,15,5,5,16,28,5,0,10,0,1,1,0,2,2,11,9,6,3,5,6,3,4,0,0,15,20,7,5,12,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,2,0,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,2,,,,1.0,6.154,4.097,0.359,0.792,1.0,4.597,5.654,0.792,0.359,0,0,1,0,1,0,1.181,1.6,2.062,0.458,0.542,0.0,0.542,0,1,39.37,1
8G9ykJld/,2011-08-20,2012,D1,germany,Borussia Dortmund,Nurnberg,1.36,5.6,10.9,2-0,2-0,h,2,11,9,5,2,6,7,0,2,0,0,8,11,4,4,20,19,2,0,8,0,1,0,2,2,1,12,12,5,3,7,9,0,2,0,0,9,12,5,5,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,2,0,1,1,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,2,,,,1.0,6.154,5.597,0.359,0.792,1.0,3.597,3.654,0.292,0.859,1,0,0,2,0,4,0.125,2.5,1.05,0.0,0.046,0.0,0.0,0,1,9.174,1
ADHR3I3k/,2011-08-20,2012,D1,germany,FC Augsburg,TSG Hoffenheim,3.11,3.6,2.44,0-2,0-2,a,-2,11,14,4,5,7,9,1,1,0,0,14,15,4,2,25,29,2,0,6,1,3,2,1,1,1,12,17,4,5,8,12,1,1,0,0,16,16,4,2,6,3,0,0,0,3,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,0,,,,1.0,5.154,4.097,0.859,0.792,1.0,4.597,4.654,0.792,0.859,0,1,0,2,0,4,1.275,4.167,1.24,0.161,0.0,-0.322,0.0,0,-1,40.984,0
IV8qAKQL/,2011-08-20,2012,D1,germany,VfB Stuttgart,Bayer Leverkusen,2.31,3.7,3.3,0-1,0-1,a,-1,10,11,0,3,10,8,2,0,0,0,10,11,4,3,21,21,2,0,7,1,2,1,0,1,1,11,11,0,3,11,8,3,0,1,0,16,13,5,4,9,2,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,2,1.0,home,1.0,1.0,3.654,5.097,0.359,0.792,1.0,3.097,6.154,0.292,1.359,0,1,0,1,1,1,0.7,3.0,1.095,0.433,0.0,-1.299,0.0,1,0,43.29,1
StGWCMt3/,2011-08-20,2012,D1,germany,Werder Bremen,SC Freiburg,1.63,4.3,6.2,3-2,5-3,h,1,22,8,6,5,16,3,1,3,0,0,14,22,10,1,30,36,4,0,11,1,2,1,1,0,1,26,11,8,7,18,4,1,4,0,0,16,23,12,1,13,2,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,2,0.0,away,0.0,1.0,5.654,4.597,0.359,0.792,1.0,4.097,5.154,0.792,0.859,1,0,0,1,1,1,0.263,2.727,1.333,0.0,0.161,-0.0,0.0,1,0,16.129,1
WEEwFIGH/,2011-08-20,2012,F1,france,Bordeaux,AJ Auxerre,1.89,3.45,5.4,1-1,1-1,d,0,15,7,4,2,11,5,1,2,0,0,8,15,10,1,22,23,3,0,11,0,1,2,0,3,0,16,8,4,2,12,6,1,3,0,0,10,15,10,1,11,0,1,0,0,0,1,1,0,0,0,0,2,0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,,,,1.0,4.18,4.06,0.384,0.313,1.0,4.56,4.68,0.313,0.384,0,0,1,0,1,0,0.35,2.0,1.182,0.741,0.259,1.482,0.0,0,-2,18.519,0
ljHSD2Rd/,2011-08-20,2012,D1,germany,Bayern Munich,Hamburg SV,1.26,6.6,16.5,5-0,5-0,h,5,24,3,12,1,12,2,2,4,0,0,9,15,5,3,27,24,6,0,8,0,2,0,2,1,0,25,4,13,1,12,3,2,4,0,0,12,15,5,3,8,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,0,,,,1.0,8.154,3.097,1.359,0.292,1.0,5.597,6.154,0.792,0.359,1,0,0,5,0,25,0.076,3.375,1.111,0.0,0.0,0.0,0.0,0,0,6.061,0
ljPYFb1B/,2011-08-20,2012,F1,france,AC Ajaccio,Evian Thonon Gaillard,2.6,3.3,3.26,1-1,1-1,d,0,4,16,1,3,3,13,3,2,0,0,19,12,1,6,20,31,5,0,7,0,0,3,0,1,3,7,18,2,3,5,15,3,3,0,0,21,15,1,8,9,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,2,1,0,0,0,2,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,2,,,,1.0,8.18,4.06,0.884,0.313,1.0,6.06,8.18,0.813,1.884,0,0,1,0,1,0,0.798,2.857,1.8,0.556,0.444,0.0,0.444,0,0,30.675,1
tl4D8Ggo/,2011-08-20,2012,F1,france,Dijon FCO,Lorient,2.88,3.28,2.9,1-0,2-0,h,1,4,17,1,6,3,11,0,2,1,0,14,12,0,11,21,26,2,1,11,0,1,2,0,1,1,6,23,2,6,4,17,2,4,1,0,18,14,1,14,15,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,4,0.0,away,3.0,1.0,7.18,3.56,1.884,0.313,1.0,5.06,6.18,0.813,1.884,1,0,0,1,1,1,0.993,1.909,1.333,0.0,0.345,0.0,-0.345,1,-1,34.483,1
vuIoDdoU/,2011-08-20,2012,F1,france,Caen,Lille,4.3,3.36,2.1,0-1,1-2,a,-1,3,15,0,6,3,9,2,2,0,0,15,10,0,6,18,25,4,0,6,0,1,2,1,1,2,6,18,2,9,4,9,2,3,0,0,17,14,0,7,7,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,1.0,home,0.0,1.0,4.18,7.56,0.884,1.813,1.0,6.06,5.68,1.813,0.384,0,1,0,1,1,1,2.048,3.0,1.611,0.233,0.0,0.0,0.0,2,0,23.256,1
0Ed6GSCi/,2011-08-21,2012,F1,france,Montpellier,Stade Rennes,2.4,3.2,4.0,3-0,4-0,h,3,10,4,5,0,5,4,4,3,0,0,18,11,3,1,14,29,7,0,4,1,1,1,0,0,3,13,7,7,1,6,6,4,3,0,0,20,12,4,1,5,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,,,,1.0,4.68,4.56,0.384,0.313,1.0,3.56,7.18,0.313,1.884,1,0,0,3,0,9,0.6,3.5,2.571,0.0,0.0,-0.0,0.0,0,2,25.0,1
M3FzCtd9/,2011-08-21,2012,D1,germany,Hannover 96,Hertha Berlin,2.31,3.7,3.3,1-0,1-1,h,1,12,5,5,1,7,4,1,3,0,0,17,15,3,5,17,32,4,0,8,0,0,2,0,0,0,14,10,6,4,8,6,1,6,0,0,19,19,3,6,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,0.0,away,1.0,1.0,4.654,4.597,0.859,0.792,1.0,5.097,5.154,1.292,0.359,1,0,0,1,1,1,0.7,2.125,2.118,0.0,0.303,0.0,0.0,0,-2,30.303,1
fydAFnSc/,2011-08-21,2012,F1,france,AS Nancy Lorraine,Sochaux,2.24,3.35,3.9,1-2,1-2,a,-1,9,5,3,2,6,3,2,1,0,1,15,14,4,4,14,29,3,1,8,0,0,4,1,2,0,12,8,4,3,8,5,2,1,0,1,16,15,4,4,8,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,1.0,home,0.0,1.0,5.68,6.06,0.384,1.813,1.0,4.56,4.68,0.813,0.384,0,1,0,1,1,1,0.574,1.75,2.286,0.446,0.0,1.338,0.0,3,-4,44.643,0
j3kJDQdA/,2011-08-21,2012,F1,france,Paris Saint-Germain,Valenciennes,1.67,4.0,7.5,2-1,2-1,h,1,15,8,4,3,11,5,0,2,0,0,8,8,3,0,23,16,2,0,3,0,1,2,0,0,0,16,10,4,4,12,6,0,3,0,0,9,12,3,0,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,0.0,away,0.0,1.0,6.18,5.06,1.884,0.813,1.0,7.56,4.18,1.813,0.884,1,0,0,1,1,1,0.223,7.667,0.783,0.0,0.133,-0.0,0.0,0,-2,13.333,0
lvg2H8co/,2011-08-21,2012,F1,france,Marseille,St Etienne,1.6,4.09,7.8,0-0,0-0,d,0,13,3,2,0,11,3,1,4,0,0,10,16,3,3,16,26,5,0,6,1,1,2,0,0,0,18,4,4,0,14,4,1,5,0,1,11,18,9,3,12,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,6,,,,1.0,4.68,4.56,0.384,0.813,1.0,4.06,4.18,0.313,0.384,0,0,1,0,1,0,0.205,2.667,1.938,0.83,0.17,0.0,-0.34,0,-2,12.821,1
z7JvB0BF/,2011-08-21,2012,D1,germany,Mainz,Schalke 04,2.46,3.68,3.15,2-2,2-4,d,0,13,9,4,3,9,6,0,2,0,0,13,14,5,4,22,27,2,0,9,1,0,1,1,3,2,15,12,5,6,10,6,0,2,0,0,14,14,6,5,11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,2,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,2,,,,1.0,6.154,3.097,1.359,0.292,1.0,5.097,3.654,0.792,0.359,0,0,1,0,1,0,0.781,2.444,1.318,0.561,0.439,1.683,0.0,0,1,31.746,1
vwm9GyYl/,2011-08-26,2012,D1,germany,Hertha Berlin,VfB Stuttgart,2.4,3.55,3.3,0-0,1-0,d,0,12,15,2,3,10,12,0,1,0,0,8,9,4,2,27,17,1,0,6,0,2,1,0,0,0,16,21,5,5,11,16,0,1,0,0,10,10,4,3,7,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,,,,1.0,3.654,3.597,0.859,0.292,1.0,4.597,3.654,1.292,0.859,0,0,1,0,1,0,0.727,4.5,0.667,0.579,0.421,-1.158,0.0,0,-1,30.303,1
0QSBhGQ1/,2011-08-27,2012,F1,france,Lyon,Montpellier,1.72,3.7,6.4,1-0,2-1,h,1,10,14,3,6,7,8,3,3,0,0,13,11,5,6,24,24,6,0,11,0,1,1,1,1,1,11,18,4,8,7,10,4,3,0,1,14,13,5,7,12,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,0.0,away,1.0,1.0,9.18,2.56,1.384,0.313,1.0,2.06,6.18,0.313,0.884,1,0,0,1,1,1,0.269,2.182,1.25,0.0,0.156,0.0,-0.156,2,0,15.625,1
C2F4CH2R/,2011-08-27,2012,F1,france,Valenciennes,Bordeaux,2.65,3.14,3.35,1-1,1-2,d,0,8,9,3,4,5,5,1,2,0,0,16,14,4,4,17,30,3,0,8,2,1,1,0,1,4,11,10,3,5,8,5,2,3,0,0,19,17,4,4,8,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,,,,1.0,6.18,4.06,0.384,0.313,1.0,7.06,4.68,0.313,0.384,0,0,1,0,1,0,0.791,2.125,1.941,0.558,0.442,-0.558,-0.442,0,3,29.851,0
CtEdUSdJ/,2011-08-27,2012,SP1,spain,Sporting Gijon,Real Sociedad,2.08,3.5,4.2,1-2,1-2,a,-1,16,6,4,2,12,4,2,0,0,1,9,9,6,2,22,18,2,1,8,2,3,1,1,2,1,17,6,4,2,13,4,4,1,1,1,12,10,8,2,10,3,0,0,0,3,0,0,0,0,0,0,1,2,0,2,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,1.0,home,2.0,0.0,5.982,4.514,0.831,0.66,0.0,4.514,5.982,0.66,0.831,0,1,0,1,1,1,0.495,2.75,0.909,0.481,0.0,-0.962,0.0,3,0,48.077,1
KSGZOJuF/,2011-08-27,2012,D1,germany,Nurnberg,FC Augsburg,1.76,4.01,5.45,1-0,1-0,h,1,15,11,6,2,9,9,3,1,0,0,10,12,4,2,26,22,4,0,6,1,2,0,0,2,1,15,13,6,2,9,11,4,2,0,0,11,14,4,3,7,1,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,0.0,away,1.0,1.0,6.654,5.097,0.359,0.292,1.0,2.597,6.154,0.292,1.359,1,0,0,1,1,1,0.323,4.333,1.0,0.0,0.183,0.0,-0.366,2,1,18.349,1
MZT7gdBe/,2011-08-27,2012,F1,france,Lorient,AS Nancy Lorraine,2.06,3.35,4.5,1-1,2-1,d,0,16,6,6,2,10,4,1,2,0,0,7,14,10,1,22,21,3,0,11,0,1,0,0,1,2,20,8,7,2,13,6,3,2,0,0,9,16,10,1,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,,,,1.0,4.68,7.06,0.384,0.313,1.0,3.06,6.68,1.313,0.884,0,0,1,0,1,0,0.458,2.0,1.091,0.686,0.314,0.686,-0.314,0,2,22.222,0
O0NQQuB2/,2011-08-27,2012,D1,germany,Hamburg SV,FC Cologne,1.75,4.51,5.2,3-2,3-4,h,1,13,4,7,3,6,1,1,2,0,0,14,16,5,3,17,30,3,0,8,0,0,1,1,1,0,13,7,7,5,6,2,1,3,0,0,17,18,5,4,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,0.0,away,1.0,1.0,5.154,5.097,0.359,1.292,1.0,3.097,6.154,0.792,0.859,1,0,0,1,1,1,0.337,2.125,1.941,0.0,0.192,0.0,0.192,2,-1,19.231,1
Q7zaeItq/,2011-08-27,2012,F1,france,Evian Thonon Gaillard,Dijon FCO,1.88,3.65,5.14,0-1,0-1,a,-1,10,8,3,3,7,5,1,1,0,0,13,14,4,4,18,27,2,0,8,0,0,-1,0,2,2,14,8,3,3,11,5,2,2,0,0,16,18,5,4,9,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,1.0,home,1.0,1.0,3.68,4.56,0.884,0.313,1.0,2.56,5.68,0.313,0.384,0,1,0,1,1,1,0.366,2.25,1.611,0.532,0.0,0.0,0.0,2,3,53.191,1
YBCVCpCG/,2011-08-27,2012,F1,france,AJ Auxerre,AC Ajaccio,1.84,3.55,6.05,3-0,4-1,h,3,20,2,7,0,13,2,0,4,0,0,2,10,10,2,22,12,4,0,12,2,1,1,1,2,2,22,4,8,1,14,3,1,4,0,0,3,12,10,2,12,1,0,0,0,1,0,0,0,0,0,0,1,2,0,2,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,,,,1.0,7.18,3.06,1.384,0.313,1.0,2.56,9.18,0.313,1.384,1,0,0,3,0,9,0.304,1.833,0.727,0.0,0.0,0.0,0.0,0,1,16.529,0
bJFwOweL/,2011-08-27,2012,D1,germany,SC Freiburg,VfL Wolfsburg,2.75,3.7,2.79,3-0,3-0,h,3,15,13,4,4,11,9,0,1,0,0,11,19,4,4,28,30,1,0,8,0,1,3,1,1,1,16,14,4,4,12,10,0,2,0,0,11,20,4,5,9,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,,,,1.0,4.654,5.097,1.859,0.292,2.0,4.731,6.769,1.195,0.239,1,0,0,3,0,9,0.986,3.5,1.107,0.0,0.0,0.0,-0.0,0,-2,35.842,1
dEc4HHIr/,2011-08-27,2012,D1,germany,TSG Hoffenheim,Werder Bremen,2.36,3.7,3.25,1-1,1-2,d,0,14,6,4,2,10,4,0,0,0,0,11,10,3,5,20,21,0,0,8,0,0,0,0,1,1,15,9,4,4,11,5,0,1,0,0,13,12,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,,,,1.0,5.154,5.097,0.359,0.792,1.0,2.597,6.154,0.792,0.859,0,0,1,0,1,0,0.726,2.5,1.05,0.579,0.421,0.579,0.0,0,1,30.769,1
htFsNcAR/,2011-08-27,2012,D1,germany,Kaiserslautern,Bayern Munich,7.6,4.7,1.52,0-3,0-3,a,-3,4,15,2,8,2,7,3,1,0,0,11,15,1,2,19,26,4,0,3,0,0,1,1,0,0,5,16,2,8,3,8,3,1,1,0,12,15,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,0,,,,1.0,6.154,2.597,1.359,0.292,1.0,6.097,6.654,0.292,0.359,0,1,0,3,0,9,5.0,6.333,1.579,0.0,0.0,0.0,0.0,0,-1,65.789,0
