id_odsp,date,season,league,country,home_team,away_team,odd_h,odd_d,odd_a,score_pre_80,score_ft,game_state_80,goal_diff_80,total_shots_pre_80,total_fouls_pre_80,total_yellow_cards_pre_80,total_sending_off_pre_80,total_corners_pre_80,total_corners_70_75,total_shots_70_75,total_fouls_70_75,total_corners_75_80,total_shots_75_80,total_fouls_75_80,total_corners_ft,league_england,league_spain,league_germany,league_italy,league_france,league_avg_corners,league_avg_home_corners,league_avg_away_corners,league_avg_post80_corners,league_avg_post80_home_corners,league_avg_post80_away_corners,corner_diff,is_home_trailing,trailing_team,trailing_team_corners,trailing_team_corner_diff,leading_team_corner_diff,trailing_team_corners_70_75,leading_team_corners_70_75,trailing_team_corners_75_80,leading_team_corners_75_80,leading_team_corners_against_avg,trailing_team_corners_for_avg,trailing_team_corners_ft,leading_team_corners_ft,trailing_team_corners_pre80,leading_team_corners_pre80,trailing_team_fouls_70_75,leading_team_fouls_70_75,trailing_team_fouls_75_80,leading_team_fouls_75_80,trailing_team_fouls_ft,leading_team_fouls_ft,trailing_team_fouls_pre80,leading_team_fouls_pre80,leading_team_post80_corners_against_avg,trailing_team_post80_corners_for_avg,trailing_team_sending_off_70_75,leading_team_sending_off_70_75,trailing_team_sending_off_75_80,leading_team_sending_off_75_80,trailing_team_sending_off_ft,leading_team_sending_off_ft,trailing_team_sending_off_pre80,leading_team_sending_off_pre80,trailing_team_shots_70_75,leading_team_shots_70_75,trailing_team_shots_75_80,leading_team_shots_75_80,trailing_team_shots_ft,leading_team_shots_ft,trailing_team_shots_off_target_70_75,leading_team_shots_off_target_70_75,trailing_team_shots_off_target_75_80,leading_team_shots_off_target_75_80,trailing_team_shots_off_target_ft,leading_team_shots_off_target_ft,trailing_team_shots_off_target_pre80,leading_team_shots_off_target_pre80,trailing_team_shots_on_target_70_75,leading_team_shots_on_target_70_75,trailing_team_shots_on_target_75_80,leading_team_shots_on_target_75_80,trailing_team_shots_on_target_ft,leading_team_shots_on_target_ft,trailing_team_shots_on_target_pre80,leading_team_shots_on_target_pre80,trailing_team_shots_pre80,leading_team_shots_pre80,trailing_team_yellow_cards_70_75,leading_team_yellow_cards_70_75,trailing_team_yellow_cards_75_80,leading_team_yellow_cards_75_80,trailing_team_yellow_cards_ft,leading_team_yellow_cards_ft,trailing_team_yellow_cards_pre80,leading_team_yellow_cards_pre80,odds_ratio,trailing_team_urgency_to_attack,leading_team_urgency_to_attack,trailing_team_momentum_to_attack,leading_team_momentum_to_attack,trailing_team_attack_intensity,leading_team_attack_intensity,trailing_team_defensive_pressure,leading_team_defensive_pressure,trailing_team_shot_to_corner_ratio_pre_80,leading_team_shot_to_corner_ratio_pre_80,trailing_team_aggression_score_pre_80,leading_team_aggression_score_pre_80,trailing_team_probability,target
ne9yJJtD/,2013-04-21,2013,SP1,spain,Sevilla,Atletico Madrid,2.7,3.6,2.8,0-1,0-1,a,-1,15,26,4,0,4,1,1,0,1,2,0,5,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,1.0,home,1.0,1,0,1,0,0,1,4.186,6.749,4,1,3,1,0,0,0,0,12,17,11,15,0.302,1.239,0,0,0,0,0,0,0,0,1,0,0,2,13,8,1,0,0,1,10,7,6,7,0,0,0,1,3,1,1,1,7,8,0,0,0,0,1,4,1,3,0.964,0.37,0.357,-0.74,1.071,0,3,0,0,2.333,8.0,1.714,2.25,37.037,1
vopOTEEl/,2013-04-21,2013,I1,italy,Juventus,AC Milan,1.77,3.85,5.7,1-0,1-0,h,1,22,21,3,0,8,0,0,4,0,0,2,8,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,0,0.0,away,0.0,0,0,0,0,0,0,3.502,5.149,1,7,1,7,4,0,0,2,16,10,14,7,0.393,0.746,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,5,8,5,8,0,0,0,0,6,5,4,5,9,13,1,0,0,0,3,0,3,0,3.22,0.175,0.565,0.0,0.0,0,0,-4,2,9.0,1.857,1.889,0.538,17.544,0
tK9OBDJa/,2013-04-24,2013,F1,france,St Etienne,AC Ajaccio,1.52,4.49,9.36,3-2,4-2,h,1,26,18,3,0,10,0,1,0,1,1,1,16,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,6,0.0,away,2.0,2,4,0,0,1,0,3.948,3.883,6,10,4,6,0,0,0,1,10,11,9,9,0.566,0.352,0,0,0,0,0,0,0,0,1,0,1,0,11,19,0,0,0,0,7,10,7,8,1,0,1,0,4,9,4,7,11,15,0,0,0,1,2,2,2,1,6.158,0.107,0.658,0.107,0.0,2,0,0,1,2.75,2.5,1.0,0.667,10.684,1
tvUmE6ub/,2013-04-24,2013,F1,france,Stade Rennes,Troyes,1.97,3.6,4.59,1-2,1-2,a,-1,17,17,1,0,6,0,2,1,1,0,0,7,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,1.0,home,0.0,0,1,0,0,1,0,6.835,5.272,4,3,4,2,0,1,0,0,11,9,8,9,0.86,0.86,0,0,0,0,0,0,0,0,2,0,0,0,10,10,2,0,0,0,8,4,7,3,0,0,0,0,2,6,2,5,9,8,0,0,0,0,1,0,1,0,0.429,0.508,0.218,-0.508,0.0,1,0,0,-1,2.25,4.0,1.0,1.125,50.761,0
Mu6PlEe1/,2013-04-26,2013,D1,germany,SpVgg Greuther Furth,Hannover 96,2.46,3.63,3.35,1-2,2-3,a,-1,25,21,5,0,11,1,2,1,2,2,1,11,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,0,1.0,home,0.0,0,0,0,1,2,0,5.644,5.144,6,5,6,5,0,1,0,1,12,11,11,10,0.732,0.67,0,0,0,0,0,0,0,0,1,1,2,0,20,8,1,0,2,0,13,4,13,4,0,1,0,0,7,4,5,3,18,7,0,1,0,1,1,5,1,4,0.734,0.407,0.299,1.221,-0.598,4,0,0,0,3.0,1.4,0.667,2.0,40.65,0
2yNtcxlL/,2013-04-27,2013,D1,germany,Bayer Leverkusen,Werder Bremen,1.44,5.4,8.92,1-0,1-0,h,1,11,29,3,0,10,0,0,1,0,0,2,13,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,3,0.0,away,2.0,2,1,0,0,0,0,3.262,4.95,6,7,4,6,1,0,1,1,13,21,10,19,0.474,0.599,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,7,6,5,4,0,0,0,0,4,2,1,1,6,5,0,0,0,0,2,1,2,1,6.194,0.112,0.694,0.0,0.0,0,0,0,1,1.5,0.833,2.0,4.0,11.211,1
69TXbbJ8/,2013-04-27,2013,D1,germany,Bayern Munich,SC Freiburg,1.3,6.7,15.0,1-0,1-0,h,1,19,21,2,0,5,0,1,0,1,0,0,8,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,3,0.0,away,2.0,2,1,0,0,1,0,2.762,4.512,3,5,1,4,0,0,0,0,13,9,12,9,0.724,0.599,0,0,0,0,0,0,0,0,1,0,0,0,8,16,0,0,0,0,6,12,4,10,1,0,0,0,2,4,1,4,5,14,0,0,0,0,1,1,1,1,11.538,0.067,0.769,0.0,0.0,1,0,0,0,5.0,3.5,2.6,0.714,6.667,1
WjDCiGBr/,2013-04-27,2013,D1,germany,TSG Hoffenheim,Nurnberg,1.95,3.8,4.4,2-1,2-1,h,1,27,26,4,0,6,0,0,2,0,1,3,7,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,0.0,away,0.0,0,1,0,0,0,0,3.637,4.325,3,4,3,3,1,1,2,1,18,11,16,10,0.662,0.537,0,0,0,0,0,0,0,0,0,0,0,1,8,23,0,0,0,1,6,12,5,11,0,0,0,0,2,11,2,9,7,20,0,0,0,0,2,2,2,2,2.256,0.227,0.513,0.0,0.513,0,1,1,0,2.333,6.667,2.571,0.6,22.727,0
YT2YXn7n/,2013-04-27,2013,SP1,spain,Levante,Celta Vigo,2.5,3.45,3.45,0-1,0-1,a,-1,16,21,3,0,12,1,2,1,0,1,1,13,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,1.0,home,1.0,1,0,1,0,0,0,6.881,5.124,10,3,9,3,0,1,1,0,15,9,12,9,0.814,0.427,0,0,0,0,0,0,0,0,2,0,0,1,11,9,2,0,0,1,9,5,8,3,0,0,0,0,2,4,1,4,9,7,0,1,0,0,2,3,1,2,0.725,0.4,0.29,-1.2,0.29,0,1,1,-1,1.0,2.333,1.444,1.571,40.0,1
bDoMUGuP/,2013-04-27,2013,SP1,spain,Atletico Madrid,Real Madrid,2.85,3.71,3.84,1-2,1-2,a,-1,16,28,8,0,4,0,1,0,2,1,1,4,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,0,1.0,home,0.0,0,0,0,0,2,0,5.175,6.822,2,2,2,2,0,0,1,0,16,14,15,13,0.755,0.696,0,0,0,0,0,0,0,0,0,1,0,1,11,7,0,0,0,0,7,2,6,1,0,1,0,1,4,4,4,4,10,6,1,0,0,0,4,4,4,4,0.742,0.351,0.26,0.702,0.0,2,1,1,0,5.0,3.0,1.9,2.833,35.088,0
fyHKUFGu/,2013-04-27,2013,I1,italy,Cagliari,Udinese,3.7,3.45,2.25,0-1,0-1,a,-1,17,23,6,0,6,1,0,1,0,0,0,6,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,0,1.0,home,0.0,0,0,1,0,0,0,5.103,6.297,4,2,4,2,1,0,0,0,20,12,14,9,0.637,0.864,0,0,0,0,1,0,0,0,0,0,0,0,10,8,0,0,0,0,10,6,10,5,0,0,0,0,0,2,0,2,10,7,0,0,0,0,5,3,4,2,1.644,0.27,0.444,-0.27,0.0,0,0,-1,0,2.5,3.5,1.8,1.571,27.027,0
h61Lkfte/,2013-04-27,2013,D1,germany,FC Augsburg,VfB Stuttgart,2.29,3.66,3.65,1-0,3-0,h,1,23,22,7,0,11,0,1,1,1,1,1,11,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,0,0.0,away,0.0,0,0,0,0,1,0,2.45,3.637,4,7,4,7,1,0,0,1,12,13,10,12,0.349,0.474,0,0,0,0,0,0,0,0,0,1,1,0,7,22,0,1,1,0,5,15,5,12,0,0,0,0,2,7,2,4,7,16,1,0,0,0,4,4,4,3,1.594,0.274,0.437,0.548,-0.437,2,0,-1,1,1.75,2.286,2.0,0.938,27.397,0
nX6xX6Mh/,2013-04-27,2013,SP1,spain,Real Zaragoza,Mallorca,2.34,3.5,3.5,2-1,3-2,h,1,19,37,3,0,10,0,0,2,2,0,1,11,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,0.0,away,1.0,1,0,0,0,0,2,4.782,4.03,4,7,3,7,1,1,1,0,26,15,23,14,0.416,0.568,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,7,7,7,5,0,0,0,0,4,6,2,5,9,10,0,0,0,0,2,3,1,2,1.496,0.286,0.427,0.0,0.854,0,2,0,-1,3.0,1.429,2.667,1.6,28.571,1
pWQ4AOvN/,2013-04-27,2013,F1,france,Lorient,Marseille,2.92,3.25,2.88,0-1,0-1,a,-1,16,17,2,0,11,1,4,0,0,1,1,11,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,1.0,home,0.0,0,0,1,0,0,0,4.631,6.845,4,7,4,7,0,0,0,1,10,11,7,10,0.709,0.927,0,0,0,0,0,0,0,0,3,1,1,0,12,6,2,1,1,0,9,2,8,2,1,0,0,0,3,4,2,4,10,6,0,0,0,0,3,4,1,1,1.014,0.342,0.347,-1.026,-0.347,1,0,0,1,2.5,0.857,0.8,1.833,34.247,0
v73UYSit/,2013-04-27,2013,SP1,spain,Athletic Bilbao,Barcelona,4.8,3.95,1.85,1-2,2-2,a,-1,18,24,3,0,2,0,0,1,0,0,1,3,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,1.0,home,1.0,1,0,0,0,0,0,3.764,7.587,2,1,1,1,0,1,1,0,17,10,14,10,0.755,0.872,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,3,9,3,8,0,0,0,0,3,6,2,5,5,13,0,0,0,0,3,2,1,2,2.595,0.208,0.541,0.0,0.0,0,0,1,-1,5.0,13.0,3.0,0.923,20.833,1
x6NdCpAA/,2013-04-27,2013,F1,france,AC Ajaccio,Montpellier,3.35,3.27,3.1,0-1,2-1,a,-1,17,21,3,1,9,1,2,2,2,0,0,9,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,1.0,home,0.0,0,0,1,0,0,2,4.21,5.492,5,4,5,4,2,0,0,0,12,16,11,10,0.36,0.692,0,0,0,0,1,1,1,0,2,0,0,0,14,7,2,0,0,0,10,5,9,5,0,0,0,0,4,2,1,2,10,7,1,0,0,0,2,1,2,1,1.081,0.299,0.323,-0.897,0.646,0,2,-2,0,2.0,1.75,1.3,1.571,29.851,0
CEWgsYrl/,2013-04-28,2013,I1,italy,Chievo Verona,Genoa,3.05,3.15,2.83,0-1,0-1,a,-1,15,24,4,0,12,1,2,1,1,1,1,14,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,1.0,home,1.0,1,1,0,1,1,0,6.867,4.573,6,8,5,7,1,0,0,1,15,14,13,11,0.931,0.519,0,0,0,0,0,0,0,0,1,1,1,0,9,10,1,0,1,0,8,7,6,5,0,1,0,0,1,3,1,3,7,8,0,0,1,0,4,1,3,1,1.078,0.328,0.353,0.328,-0.706,2,0,-1,1,1.4,1.143,2.286,1.5,32.787,1
GdM0B4PG/,2013-04-28,2013,F1,france,Evian Thonon Gaillard,Paris Saint-Germain,7.1,4.3,1.6,0-1,0-1,a,-1,20,31,4,0,7,1,0,0,0,3,2,10,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,3,1.0,home,3.0,3,0,0,1,0,0,4.609,5.727,6,4,3,4,0,0,2,0,16,20,16,15,0.81,0.869,0,0,0,0,0,2,0,0,0,0,2,1,14,10,0,0,2,0,11,6,8,6,0,0,0,1,3,4,2,4,10,10,0,0,0,0,2,3,2,2,4.437,0.141,0.625,0.282,0.0,2,1,2,0,3.333,2.5,1.8,1.7,14.085,1
QamEWxBC/,2013-04-28,2013,SP1,spain,Espanyol,Granada,1.95,3.7,4.5,0-1,0-1,a,-1,14,25,1,0,6,0,1,0,0,0,2,7,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,1.0,home,0.0,0,1,0,0,0,0,5.058,5.764,5,2,5,1,0,0,0,2,18,16,13,12,0.696,0.637,0,0,0,0,0,0,0,0,0,1,0,0,9,11,0,1,0,0,7,7,6,4,0,0,0,0,2,4,1,3,7,7,0,0,0,0,1,1,0,1,0.433,0.513,0.222,0.0,-0.222,0,0,0,2,1.4,7.0,1.857,1.857,51.282,0
SEUAXIe6/,2013-04-28,2013,SP1,spain,Malaga,Getafe,1.67,4.2,6.4,2-1,2-1,h,1,20,18,4,0,9,0,1,1,1,3,0,11,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,0.0,away,2.0,2,0,0,0,1,0,4.736,4.383,8,3,6,3,1,0,0,0,8,13,7,11,0.745,0.627,0,0,0,0,0,0,0,0,1,0,3,0,14,12,0,0,2,0,10,5,5,4,1,0,1,0,4,7,4,7,9,11,0,1,0,0,3,3,2,2,3.832,0.156,0.599,0.468,0.0,4,0,-1,0,1.5,3.667,1.0,1.182,15.625,1
j5Vcthbf/,2013-04-28,2013,I1,italy,Palermo,Internazionale,2.1,3.7,3.9,1-0,1-0,h,1,26,15,5,0,9,0,4,0,0,0,0,10,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,0.0,away,1.0,1,0,0,0,0,0,4.914,4.679,7,3,6,3,0,0,0,0,10,6,10,5,0.511,0.393,0,0,0,0,0,0,0,0,3,1,0,0,17,14,3,0,0,0,13,6,10,5,0,1,0,0,4,8,4,7,14,12,0,0,0,0,4,4,2,3,1.857,0.256,0.476,-0.768,-0.476,0,0,0,0,2.333,4.0,0.857,0.667,25.641,1
pju6Ybt0/,2013-04-28,2013,SP1,spain,Real Sociedad,Valencia,2.42,3.65,3.15,2-1,4-2,h,1,25,28,6,0,14,0,1,0,3,1,1,15,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,0.0,away,1.0,1,0,0,0,2,1,4.913,6.845,7,8,6,8,0,0,1,0,18,14,16,12,0.862,1.229,0,0,0,0,0,0,0,0,0,1,0,1,15,19,0,0,0,0,8,13,5,12,0,1,0,1,7,6,5,3,10,15,0,1,0,0,4,3,4,2,1.302,0.317,0.413,0.634,0.413,2,2,1,0,1.667,1.875,2.0,0.933,31.746,1
tWuOnfLQ/,2013-04-28,2013,I1,italy,AC Milan,Catania,1.3,6.0,15.0,3-2,4-2,h,1,43,22,7,0,13,0,3,2,0,3,0,15,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,0.0,away,2.0,2,0,0,0,0,0,3.679,4.561,2,13,0,13,2,0,0,0,19,8,16,6,0.688,0.57,0,0,0,0,0,0,0,0,0,3,0,3,7,38,0,1,0,1,4,24,3,24,0,2,0,2,3,14,3,13,6,37,0,1,1,1,5,3,4,3,11.538,0.067,0.769,0.0,0.0,0,3,-2,0,inf,2.846,3.333,0.243,6.667,1
tbbDYJcc/,2013-05-03,2013,SP1,spain,Celta Vigo,Athletic Bilbao,2.52,3.51,3.15,0-1,1-1,a,-1,24,18,4,0,12,1,1,1,2,1,0,13,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,1.0,home,0.0,0,1,1,0,2,0,7.293,5.47,9,4,9,3,1,0,0,0,10,12,10,8,0.931,0.755,0,0,0,0,0,0,0,0,1,0,1,0,20,7,1,0,1,0,14,5,12,5,0,0,0,0,6,2,5,2,17,7,0,0,0,0,1,4,1,3,0.8,0.397,0.317,0.397,0.0,3,0,-1,0,1.889,2.333,0.647,1.571,39.683,0
6afnN1OS/,2013-05-04,2013,F1,france,Troyes,Evian Thonon Gaillard,2.35,3.6,3.45,1-0,1-0,h,1,17,18,4,0,6,0,0,1,0,1,0,6,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,0.0,away,0.0,0,0,0,0,0,0,6.36,3.507,3,3,3,3,0,1,0,0,12,11,9,9,1.096,0.701,0,0,0,0,0,0,0,0,0,0,0,1,10,9,0,0,0,0,7,7,5,7,0,0,0,1,3,2,3,2,8,9,0,0,0,0,3,2,2,2,1.468,0.29,0.426,0.0,0.426,0,1,0,-1,2.667,3.0,1.375,1.222,28.986,0
88tEILWq/,2013-05-04,2013,F1,france,Sochaux,Lorient,2.04,3.58,4.59,1-0,1-0,h,1,18,17,1,0,8,0,0,0,2,1,1,10,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,2,0.0,away,1.0,1,1,0,0,1,1,4.654,4.507,5,5,4,4,0,0,0,1,9,13,6,11,0.625,0.646,0,0,0,0,0,0,0,0,0,0,1,0,13,8,0,0,0,0,6,5,5,3,0,0,1,0,7,3,7,3,12,6,0,0,0,0,1,1,0,1,2.25,0.218,0.49,0.436,0.49,2,1,0,1,3.0,1.5,0.5,2.0,21.786,1
8Cda1iu7/,2013-05-04,2013,D1,germany,Eintracht Frankfurt,Fortuna Dusseldorf,1.8,3.85,5.6,2-1,3-1,h,1,21,23,3,0,12,0,1,2,0,1,0,12,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,0,0.0,away,0.0,0,0,0,0,0,0,5.512,2.45,7,5,7,5,1,1,0,0,13,15,10,13,0.537,0.162,0,0,0,0,0,0,0,0,1,0,1,0,6,17,0,0,0,0,4,10,4,10,1,0,1,0,2,7,2,5,6,15,0,0,0,0,2,1,2,1,3.111,0.179,0.556,0.0,0.0,1,0,-1,-1,0.857,3.0,2.0,0.933,17.857,0
A1nKAeIK/,2013-05-04,2013,D1,germany,VfB Stuttgart,SpVgg Greuther Furth,1.72,4.09,5.81,0-1,0-2,a,-1,19,31,3,1,7,0,1,1,0,0,1,7,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,0,1.0,home,0.0,0,0,0,0,0,0,6.519,5.144,5,2,5,2,0,1,1,0,14,20,13,18,1.107,0.92,1,0,0,0,1,0,1,0,0,1,0,0,14,11,0,1,0,0,10,6,8,4,0,0,0,0,4,4,3,3,11,8,0,0,0,0,1,2,1,2,0.296,0.581,0.172,0.0,-0.172,0,0,1,-1,2.2,4.0,1.273,2.5,58.14,0
GCfkU46B/,2013-05-04,2013,SP1,spain,Granada,Malaga,2.5,3.65,3.15,1-0,1-0,h,1,23,27,3,0,6,0,3,1,1,0,2,8,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,0.0,away,0.0,0,2,0,0,0,1,4.266,4.971,2,6,2,4,0,1,2,0,12,20,11,16,0.627,0.451,0,0,0,0,0,0,0,0,1,2,0,0,10,14,1,1,0,0,6,10,6,9,0,1,0,0,4,4,4,4,10,13,0,0,1,0,2,4,1,2,1.26,0.317,0.4,-0.317,-0.4,0,1,2,-1,5.0,3.25,1.2,1.385,31.746,0
GYuIHunj/,2013-05-04,2013,F1,france,Montpellier,Brest,1.53,4.4,8.6,2-1,2-1,h,1,15,23,4,0,10,0,1,1,0,1,0,12,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,2,0.0,away,1.0,1,1,0,0,0,0,4.118,3.595,4,8,3,7,1,0,0,0,16,11,13,10,0.701,0.684,0,0,0,0,0,0,0,0,0,1,1,0,11,8,0,0,1,0,9,4,7,3,0,1,0,0,2,4,2,3,9,6,1,0,0,0,3,1,3,1,5.621,0.116,0.654,0.116,-0.654,1,0,-1,0,3.0,0.857,1.778,1.833,11.628,1
roLGxsOF/,2013-05-04,2013,F1,france,Toulouse,Lille,4.2,3.5,2.1,3-2,4-2,h,1,21,28,2,0,8,0,0,3,0,2,1,9,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,0.0,away,1.0,1,0,0,0,0,0,3.007,5.301,6,3,5,3,0,3,1,0,15,21,10,18,0.368,0.86,0,0,0,0,0,0,0,0,0,0,2,0,11,14,0,0,1,0,4,5,4,4,0,0,1,0,7,9,5,8,9,12,0,0,0,0,0,2,0,2,0.5,0.476,0.238,0.952,0.0,2,0,1,-3,1.8,4.0,1.111,1.667,47.619,1
277uQiVA/,2013-05-05,2013,I1,italy,Juventus,Palermo,1.38,5.5,15.0,1-0,1-0,h,1,20,15,3,0,9,0,0,1,0,0,0,11,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,0.0,away,2.0,2,0,0,0,0,0,3.363,4.53,4,7,2,7,0,1,0,0,7,12,5,10,0.372,0.649,0,0,0,0,0,1,0,0,0,0,0,0,7,18,0,0,0,0,6,12,6,10,0,0,0,0,1,6,0,4,6,14,0,0,0,0,1,2,1,2,10.87,0.067,0.725,0.0,0.0,0,0,0,-1,3.0,2.0,1.0,0.857,6.667,1
IcAiNkFT/,2013-05-05,2013,I1,italy,Udinese,Sampdoria,1.55,4.25,8.4,2-1,3-1,h,1,15,27,5,0,4,0,1,4,0,2,0,5,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,0.0,away,1.0,1,0,0,0,0,0,4.641,3.141,5,0,4,0,4,0,0,0,18,12,17,10,0.76,0.483,0,0,0,0,0,0,0,0,0,1,0,2,12,13,0,1,0,2,7,8,3,5,0,0,0,0,5,5,4,3,7,8,0,0,0,0,2,5,1,4,5.419,0.119,0.645,0.0,0.645,0,2,-4,0,1.75,inf,2.571,1.75,11.905,1
dUI4uqvc/,2013-05-05,2013,F1,france,Paris Saint-Germain,Valenciennes,1.25,7.3,19.0,0-1,1-1,a,-1,30,19,6,1,17,0,2,2,3,1,1,18,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,1.0,home,1.0,1,0,0,0,3,0,6.139,5.551,14,4,13,4,1,1,1,0,8,14,7,12,1.163,0.81,0,0,0,0,1,0,1,0,1,1,1,0,19,18,1,1,1,0,16,12,13,11,0,0,0,0,3,6,2,4,15,15,0,0,1,0,4,2,4,2,0.066,0.8,0.053,2.4,-0.053,4,0,0,-1,1.154,3.75,0.733,0.933,80.0,1
8neoVpi5/,2013-05-06,2013,SP1,spain,Getafe,Real Sociedad,3.85,3.65,2.15,2-1,2-1,h,1,17,23,5,0,9,0,0,0,0,0,0,12,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,3,0.0,away,2.0,2,1,0,0,0,0,5.089,5.383,7,5,5,4,0,0,0,0,11,15,8,15,0.686,0.686,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,6,9,2,5,0,0,0,0,4,6,4,6,6,11,0,0,0,0,3,3,2,3,0.558,0.465,0.26,0.0,0.0,0,0,0,0,1.2,2.75,1.667,1.636,46.512,1
lxoMxVEG/,2013-05-08,2013,I1,italy,Atalanta,Juventus,3.75,3.47,2.29,0-1,0-1,a,-1,27,16,5,0,8,1,2,0,1,0,2,8,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,0,1.0,home,0.0,0,0,1,0,0,1,4.319,5.43,3,5,3,5,0,0,2,0,11,8,10,6,0.713,0.935,0,0,0,0,0,0,0,0,2,0,0,0,21,14,2,0,0,0,18,11,14,8,0,0,0,0,3,3,3,2,17,10,0,0,0,0,4,1,4,1,1.638,0.267,0.437,-0.801,0.437,0,1,2,0,5.667,2.0,0.824,0.7,26.667,0
ru4qfWqi/,2013-05-08,2013,I1,italy,Palermo,Udinese,2.1,3.7,4.0,1-2,2-3,a,-1,22,26,6,0,10,0,0,1,0,1,2,12,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,1.0,home,1.0,1,1,0,0,0,0,5.042,5.097,4,8,3,7,0,1,0,2,20,11,17,9,0.602,0.768,0,0,0,0,0,0,0,0,0,0,0,1,16,15,0,0,0,0,12,7,8,7,0,0,0,1,4,8,3,4,11,11,0,0,1,0,5,1,5,1,0.525,0.476,0.25,0.0,0.25,0,1,0,1,3.667,1.571,2.0,0.909,47.619,1
rurEvip4/,2013-05-08,2013,I1,italy,Siena,Fiorentina,5.0,3.8,1.85,0-1,0-1,a,-1,19,19,6,0,9,0,0,2,2,0,1,11,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,1.0,home,1.0,1,1,0,0,1,1,4.597,4.764,4,7,3,6,2,0,1,0,16,10,11,8,0.435,0.824,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,7,10,5,9,0,0,0,0,1,4,1,4,6,13,1,0,1,0,6,2,5,1,2.703,0.2,0.541,0.2,0.541,1,1,-1,0,2.0,2.167,2.667,0.692,20.0,1
tzQ0Vn7j/,2013-05-08,2013,I1,italy,Cagliari,Parma,3.51,2.69,3.15,0-1,0-1,a,-1,25,25,1,0,13,0,1,3,3,2,1,14,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,1.0,home,0.0,0,1,0,0,2,1,5.097,6.162,9,5,9,4,0,3,0,1,15,15,12,13,0.824,0.813,0,0,0,0,0,0,0,0,1,0,1,1,14,16,1,0,1,1,8,12,8,8,0,0,0,0,6,4,6,3,14,11,0,0,0,0,0,1,0,1,1.114,0.285,0.317,0.57,0.634,3,2,0,-2,1.556,2.75,0.857,1.273,28.49,0
