id_odsp,date,season,league,country,home_team,away_team,odd_h,odd_d,odd_a,score_pre_80,score_ft,game_state_80,goal_diff_80,home_shots_pre80,away_shots_pre80,home_fouls_pre80,away_fouls_pre80,home_corners_pre80,away_corners_pre80,home_yellow_cards_pre80,away_yellow_cards_pre80,home_sending_off_pre80,away_sending_off_pre80,home_corners_70_75,away_corners_70_75,home_shots_70_75,away_shots_70_75,home_fouls_70_75,away_fouls_70_75,home_corners_75_80,away_corners_75_80,home_shots_75_80,away_shots_75_80,home_fouls_75_80,away_fouls_75_80,odd_h,odd_d,odd_a,total_shots_pre_80,total_fouls_pre_80,total_yellow_cards_pre_80,total_sending_off_pre_80,total_corners_pre_80,total_corners_70_75,total_shots_70_75,total_fouls_70_75,total_corners_75_80,total_shots_75_80,total_fouls_75_80,odds_ratio,shot_to_corner_ratio_pre_80,home_urgency_to_attack,away_urgency_to_attack,home_momentum_to_attack,away_momentum_to_attack,attack_intensity,defensive_pressure,home_corner_diff,away_corner_diff,corner_diff,target
EVUasF8a/,2016-01-22,2016,F1,france,Stade Rennes,GFC Ajaccio,1.98,3.45,5.13,0-0,1-0,d,0,10,7,7,14,8,2,3,3,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1.98,3.45,5.13,17,21,6,0,10,1,1,1,1,1,0,0.386,1.7,0.722,0.278,0.0,0.0,0,-1,0,0,0,0
MgwfjsnS/,2016-01-22,2016,D1,germany,Hamburg SV,Bayern Munich,16.0,7.3,1.27,1-2,1-2,a,-1,5,20,18,7,2,6,4,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,16.0,7.3,1.27,25,25,5,0,8,0,0,2,0,0,1,12.598,3.125,0.062,0.0,0.0,0.0,0,-1,0,1,1,1
08YWlF0J/,2016-01-23,2016,F1,france,Lille,Troyes,1.47,4.9,9.0,1-2,1-3,a,-1,18,6,10,4,7,3,2,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1.47,4.9,9.0,24,14,3,0,10,0,1,1,0,1,1,0.163,2.4,0.68,0.0,-0.68,0.0,1,0,1,0,1,1
27BG7rH2/,2016-01-23,2016,D1,germany,TSG Hoffenheim,Bayer Leverkusen,5.36,4.2,1.83,1-1,1-1,d,0,5,13,12,13,2,9,2,1,0,0,0,2,0,0,1,1,0,0,0,3,1,0,5.36,4.2,1.83,18,25,3,0,11,2,0,2,0,3,1,2.929,1.636,0.255,0.745,0.0,0.745,0,-1,0,0,0,0
8Iaaqyvm/,2016-01-23,2016,F1,france,Paris Saint-Germain,Angers,1.31,7.1,20.0,5-1,5-1,h,4,13,9,8,8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.31,7.1,20.0,22,16,1,0,3,0,0,0,0,2,0,0.066,7.333,0.0,0.0,0.0,0.0,0,0,1,0,1,1
8fXmcPMS/,2016-01-23,2016,I1,italy,Frosinone,Atalanta,3.32,3.54,2.42,0-0,0-0,d,0,9,11,13,14,4,1,2,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,3.32,3.54,2.42,20,27,3,0,5,0,1,3,0,0,1,1.372,4.0,0.422,0.578,0.0,-0.578,0,-2,1,0,1,1
8hQ0LJ6q/,2016-01-23,2016,SP1,spain,Granada,Getafe,2.64,3.3,3.15,3-2,3-2,h,1,18,8,10,11,5,1,3,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,2.64,3.3,3.15,26,21,3,0,6,0,2,1,0,2,1,0.838,4.333,0.0,0.317,0.0,-0.317,2,0,0,1,1,1
CnETlcGP/,2016-01-23,2016,F1,france,Nice,Lorient,2.04,3.56,4.6,2-1,2-1,h,1,7,9,11,13,4,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.04,3.56,4.6,16,24,2,0,7,0,0,1,0,0,0,0.443,2.286,0.0,0.217,0.0,0.0,0,-1,0,0,0,0
GfoMS1E9/,2016-01-23,2016,SP1,spain,Espanyol,Villarreal,3.08,3.35,2.73,2-1,2-2,h,1,10,10,9,12,1,5,3,1,0,0,0,0,2,0,1,0,0,1,0,0,2,1,3.08,3.35,2.73,20,21,4,0,6,0,2,1,1,0,3,1.128,3.333,0.0,0.366,-0.0,0.366,1,2,2,3,5,1
I5vy0RxA/,2016-01-23,2016,I1,italy,Empoli,AC Milan,3.84,3.4,2.57,2-2,2-2,d,0,12,10,9,16,2,3,2,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3.84,3.4,2.57,22,25,4,0,5,0,0,1,0,1,1,1.494,4.4,0.401,0.599,0.401,0.0,0,0,0,0,0,0
MHZSkeoD/,2016-01-23,2016,F1,france,Nantes,Bordeaux,2.74,3.14,3.22,2-0,2-2,h,2,8,5,11,11,4,2,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.74,3.14,3.22,13,22,4,0,6,0,0,2,0,0,0,0.851,2.167,0.0,0.155,0.0,0.0,0,-2,0,1,1,1
OxYnfad4/,2016-01-23,2016,E0,england,West Brom,Aston Villa,2.38,3.2,3.7,0-0,0-0,d,0,4,13,5,17,3,6,0,2,0,0,0,1,0,2,0,1,1,0,0,1,1,1,2.38,3.2,3.7,17,22,2,0,9,1,2,1,1,1,2,0.643,1.889,0.609,0.391,0.609,-0.782,0,1,0,1,1,1
YVeHTsa3/,2016-01-23,2016,SP1,spain,Malaga,Barcelona,6.6,4.5,1.65,1-2,1-2,a,-1,13,8,8,8,4,2,1,3,0,0,0,0,2,0,2,0,0,0,1,0,0,0,6.6,4.5,1.65,21,16,4,0,6,0,2,2,0,1,0,4.0,3.5,0.152,0.0,-0.152,0.0,1,-2,0,1,1,1
biUOkp5I/,2016-01-23,2016,E0,england,Leicester City,Stoke City,2.0,3.71,4.6,2-0,3-0,h,2,11,3,8,8,8,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,3.71,4.6,14,16,1,0,12,0,0,1,0,0,0,0.435,1.167,0.0,0.109,0.0,0.0,0,-1,0,0,0,0
bqAPkw1J/,2016-01-23,2016,F1,france,Montpellier,Caen,2.28,3.44,4.45,1-2,1-2,a,-1,12,9,3,10,5,4,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2.28,3.44,4.45,21,13,3,0,9,0,1,2,0,0,0,0.512,2.333,0.439,0.0,-0.439,0.0,0,-2,0,0,0,0
hrVOjyW6/,2016-01-23,2016,F1,france,Guingamp,Bastia,1.9,3.5,5.8,0-0,1-0,d,0,11,4,4,13,5,0,1,1,0,1,1,0,0,0,1,1,0,0,2,0,0,0,1.9,3.5,5.8,15,17,2,1,5,1,0,2,0,2,0,0.328,3.0,0.753,0.247,0.753,0.0,0,-2,0,0,0,0
hxUPpL9k/,2016-01-23,2016,D1,germany,FC Cologne,VfB Stuttgart,2.15,3.61,3.84,1-2,1-3,a,-1,9,14,6,6,6,5,0,1,0,0,0,0,1,0,0,0,0,1,0,2,1,0,2.15,3.61,3.84,23,12,1,0,11,0,1,0,1,2,1,0.56,2.091,0.465,0.0,-0.465,0.0,3,1,2,0,2,1
jPZvdLRi/,2016-01-23,2016,E0,england,Sunderland,Bournemouth,2.9,3.45,2.77,1-1,1-1,d,0,9,12,4,8,3,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.9,3.45,2.77,21,12,1,0,6,0,1,1,0,0,0,1.047,3.5,0.489,0.511,-0.489,0.0,0,-1,0,1,1,1
jRUKjQkC/,2016-01-23,2016,E0,england,Crystal Palace,Tottenham,3.92,3.55,2.29,1-1,1-3,d,0,10,17,10,9,3,7,1,1,0,0,1,0,3,0,1,1,0,0,0,0,0,1,3.92,3.55,2.29,27,19,2,0,10,1,3,2,0,0,1,1.712,2.7,0.369,0.631,-1.476,0.0,0,-1,0,3,3,1
l4NYrav2/,2016-01-23,2016,D1,germany,Hertha Berlin,FC Augsburg,2.21,3.48,4.0,0-0,0-0,d,0,11,12,13,19,6,2,2,3,0,0,0,0,1,0,0,2,0,1,0,1,2,0,2.21,3.48,4.0,23,32,5,0,8,0,1,2,1,1,2,0.552,2.875,0.644,0.356,-0.644,0.712,0,0,0,0,0,0
pnZreusb/,2016-01-23,2016,E0,england,Watford,Newcastle,2.08,3.66,4.25,2-1,2-1,h,1,11,9,8,11,2,3,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2.08,3.66,4.25,20,19,3,0,5,1,0,0,1,1,1,0.489,4.0,0.0,0.235,0.0,-0.235,2,1,0,4,4,1
r3vjiNWL/,2016-01-23,2016,D1,germany,Borussia Monchengladbach,Borussia Dortmund,6.5,4.9,1.67,1-3,1-3,a,-2,7,12,8,8,3,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,6.5,4.9,1.67,19,16,2,0,3,1,2,1,0,0,1,3.892,6.333,0.077,0.0,-0.154,-0.0,0,0,0,1,1,1
rijS6Kij/,2016-01-23,2016,SP1,spain,Rayo Vallecano,Celta Vigo,2.31,3.8,3.6,3-0,3-0,h,3,23,3,12,9,7,1,0,4,0,0,0,0,1,0,0,0,1,0,1,1,2,1,2.31,3.8,3.6,26,21,4,0,8,0,1,0,1,2,3,0.642,3.25,0.0,0.0,0.0,0.0,0,3,0,0,0,0
tESigJBA/,2016-01-23,2016,E0,england,West Ham,Manchester City,5.2,4.25,1.8,2-1,2-2,h,1,7,10,9,10,3,2,2,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,5.2,4.25,1.8,17,19,3,0,5,0,1,1,0,2,1,2.889,3.4,0.0,0.556,0.0,0.0,2,0,2,0,2,1
tbAK62W8/,2016-01-23,2016,D1,germany,FC Ingolstadt 04,Mainz,2.51,3.25,3.5,1-0,1-0,h,1,9,5,17,10,3,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.51,3.25,3.5,14,27,3,0,4,0,0,0,0,1,1,0.717,3.5,0.0,0.286,0.0,0.0,1,1,0,0,0,0
xMVzc1Co/,2016-01-23,2016,E0,england,Norwich City,Liverpool,4.5,3.7,2.1,3-4,4-5,a,-1,5,9,9,9,3,3,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,4.5,3.7,2.1,14,18,0,0,6,2,1,0,0,1,0,2.143,2.333,0.222,0.0,-0.222,-0.0,1,0,0,0,0,0
z1JUquPe/,2016-01-23,2016,D1,germany,Hannover 96,SV Darmstadt 98,2.48,3.4,3.52,1-2,1-2,a,-1,13,11,12,18,5,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,3.4,3.52,24,30,5,0,9,0,0,0,0,0,0,0.705,2.667,0.403,0.0,0.0,0.0,0,0,1,0,1,1
zHihYHZp/,2016-01-23,2016,E0,england,Manchester Utd,Southampton,2.15,3.48,4.6,0-0,0-1,d,0,7,5,9,7,4,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.15,3.48,4.6,12,16,0,0,7,1,0,1,0,0,1,0.467,1.714,0.681,0.319,0.0,-0.319,0,0,0,0,0,0
0UTuaohG/,2016-01-24,2016,I1,italy,Juventus,AS Roma,1.66,4.0,8.1,1-0,1-0,h,1,13,2,5,11,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.66,4.0,8.1,15,16,4,0,2,0,0,0,0,1,0,0.205,7.5,0.0,0.123,0.0,0.0,1,0,0,1,1,1
0vkoh3HF/,2016-01-24,2016,D1,germany,Schalke 04,Werder Bremen,1.75,4.33,5.2,1-2,1-3,a,-1,17,13,12,10,11,1,1,2,0,0,0,0,-1,0,-1,0,0,0,0,2,2,0,1.75,4.33,5.2,30,22,3,0,12,0,-1,-1,0,2,2,0.337,2.5,0.571,0.0,0.571,0.0,2,3,2,0,2,1
A3JFhqVq/,2016-01-24,2016,I1,italy,Fiorentina,Torino,1.89,3.65,5.3,1-0,2-0,h,1,9,8,11,21,2,7,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1.89,3.65,5.3,17,32,5,0,9,0,0,0,0,2,2,0.357,1.889,0.0,0.189,0.0,0.378,2,2,1,1,2,1
CzWGi6z6/,2016-01-24,2016,E0,england,Arsenal,Chelsea,2.38,3.45,3.7,0-1,0-1,a,-1,7,11,12,9,4,7,1,3,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2.38,3.45,3.7,18,21,4,1,11,0,1,1,1,0,0,0.643,1.636,0.42,0.0,0.42,-0.0,1,-1,2,0,2,1
EXXqb57M/,2016-01-24,2016,I1,italy,Lazio,Chievo Verona,1.74,3.8,6.85,2-1,4-1,h,1,21,4,11,7,8,0,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.74,3.8,6.85,25,18,4,1,8,0,1,0,0,1,0,0.254,3.125,0.0,0.146,0.0,0.0,1,0,0,4,4,1
EiWKiHG0/,2016-01-24,2016,F1,france,AS Monaco,Toulouse,2.05,3.5,4.95,3-0,4-0,h,3,11,5,16,13,6,3,4,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2.05,3.5,4.95,16,29,5,0,9,0,0,1,0,1,1,0.414,1.778,0.0,0.0,0.0,0.0,0,0,0,0,0,0
EoVLo1fq/,2016-01-24,2016,D1,germany,Eintracht Frankfurt,VfL Wolfsburg,3.54,3.78,2.23,2-2,3-2,d,0,11,14,10,16,3,2,1,0,0,0,0,0,1,0,2,1,0,0,1,1,1,0,3.54,3.78,2.23,25,26,1,0,5,0,1,3,0,2,1,1.587,5.0,0.386,0.614,0.0,0.614,0,-2,0,1,1,1
GGlGjNad/,2016-01-24,2016,I1,italy,Hellas Verona,Genoa,3.6,3.56,2.45,1-1,1-1,d,0,14,8,15,16,3,2,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,3.6,3.56,2.45,22,31,2,0,5,1,0,1,0,2,2,1.469,4.4,0.405,0.595,0.0,0.595,0,1,0,1,1,1
MskW5v7d/,2016-01-24,2016,SP1,spain,Athletic Bilbao,Eibar,1.77,4.0,6.2,5-2,5-2,h,3,9,8,12,12,5,2,2,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1.77,4.0,6.2,17,24,4,0,7,0,0,3,0,0,0,0.285,2.429,0.0,0.0,0.0,0.0,0,-3,2,0,2,1
QFeN70xp/,2016-01-24,2016,SP1,spain,Deportivo La Coruna,Valencia,2.29,3.44,3.75,1-0,1-1,h,1,9,9,8,7,5,5,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2.29,3.44,3.75,18,15,5,0,10,0,1,1,0,0,1,0.611,1.8,0.0,0.267,0.0,-0.267,0,0,3,1,4,1
UJxbF6xc/,2016-01-24,2016,I1,italy,Internazionale,Carpi,1.51,4.71,9.3,1-0,1-1,h,1,16,11,6,16,6,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.51,4.71,9.3,27,22,6,0,11,0,0,0,0,0,2,0.162,2.455,0.0,0.108,0.0,0.0,0,2,1,1,2,1
UR0epHOt/,2016-01-24,2016,F1,france,Lyon,Marseille,2.26,3.4,4.3,1-1,1-1,d,0,18,5,13,14,6,2,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2.26,3.4,4.3,23,27,3,0,8,0,1,0,0,1,1,0.526,2.875,0.655,0.345,0.0,0.0,0,1,2,0,2,1
fopQRLTF/,2016-01-24,2016,SP1,spain,Atletico Madrid,Sevilla,1.61,4.2,8.0,0-0,0-0,d,0,14,7,9,10,4,5,2,4,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1.61,4.2,8.0,21,19,6,1,9,1,1,1,0,1,1,0.201,2.333,0.832,0.168,-0.832,0.0,0,0,3,0,3,1
h4fhnKH9/,2016-01-24,2016,E0,england,Everton,Swansea,1.89,3.95,5.6,1-2,1-2,a,-1,15,7,4,10,6,1,0,3,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1.89,3.95,5.6,22,14,3,0,7,1,2,0,0,1,0,0.338,3.143,0.529,0.0,-1.058,0.0,1,0,1,0,1,1
rNt2EQi3/,2016-01-24,2016,I1,italy,Sampdoria,Napoli,7.52,4.58,1.65,2-4,2-4,a,-2,7,19,8,10,7,3,3,1,1,0,1,1,1,0,0,0,0,0,0,2,0,0,7.52,4.58,1.65,26,18,4,1,10,2,1,0,0,2,0,4.558,2.6,0.066,0.0,-0.132,0.0,0,0,0,0,0,0
vFuX07N3/,2016-01-24,2016,I1,italy,Palermo,Udinese,2.7,3.3,3.25,3-1,4-1,h,2,12,14,8,5,4,5,2,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2.7,3.3,3.25,26,13,5,0,9,0,0,0,1,2,0,0.831,2.889,0.0,0.154,0.0,0.462,0,0,2,2,4,1
xQkCi3pj/,2016-01-24,2016,I1,italy,Sassuolo,Bologna,2.2,3.41,4.6,0-1,0-2,a,-1,11,14,7,13,4,5,0,0,0,0,1,0,0,2,0,1,0,0,1,0,1,0,2.2,3.41,4.6,25,20,0,0,9,1,2,1,0,1,1,0.478,2.778,0.455,0.0,0.0,-0.0,1,0,0,0,0,0
zowEUNqc/,2016-01-24,2016,SP1,spain,Real Betis,Real Madrid,9.4,6.2,1.5,1-1,1-1,d,0,3,16,12,9,1,8,3,1,0,0,0,1,0,1,0,0,0,1,0,2,1,0,9.4,6.2,1.5,19,21,4,0,9,1,1,0,1,2,1,6.267,2.111,0.138,0.862,0.0,0.862,0,1,0,1,1,1
zuWeregg/,2016-01-24,2016,F1,france,Stade de Reims,St Etienne,2.98,3.27,2.82,0-1,1-1,a,-1,8,5,14,16,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.98,3.27,2.82,13,30,4,0,5,0,0,0,0,0,1,1.057,2.6,0.336,0.0,0.0,0.0,0,1,1,0,1,1
OKlUQuqM/,2016-01-25,2016,SP1,spain,Levante,Las Palmas,2.37,3.4,3.9,3-2,3-2,h,1,8,13,17,8,0,4,3,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2.37,3.4,3.9,21,25,6,0,4,0,0,1,0,1,1,0.608,5.25,0.0,0.256,0.0,0.256,1,0,2,0,2,1
0O88exO7/,2016-01-29,2016,D1,germany,Mainz,Borussia Monchengladbach,2.71,3.67,3.06,1-0,1-0,h,1,10,10,10,9,6,4,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2.71,3.67,3.06,20,19,2,0,10,0,2,1,0,0,0,0.886,2.0,0.0,0.327,0.0,-0.654,0,-1,2,0,2,1
GbiVdf8n/,2016-01-29,2016,F1,france,Marseille,Lille,2.14,3.48,4.31,0-1,1-1,a,-1,12,12,8,14,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.14,3.48,4.31,24,22,1,0,8,0,0,0,0,1,0,0.497,3.0,0.467,0.0,0.467,0.0,1,0,0,0,0,0
00QL4t1L/,2016-01-30,2016,D1,germany,Borussia Dortmund,FC Ingolstadt 04,1.3,6.25,14.53,1-0,2-0,h,1,10,4,14,15,2,1,3,2,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1.3,6.25,14.53,14,29,5,0,3,0,0,4,0,1,0,0.089,4.667,0.0,0.069,0.0,0.0,1,-4,2,0,2,1
0ngsfhh5/,2016-01-30,2016,F1,france,Toulouse,Guingamp,2.16,3.39,4.28,1-2,1-2,a,-1,10,7,11,14,4,5,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2.16,3.39,4.28,17,25,4,0,9,0,1,0,0,0,2,0.505,1.889,0.463,0.0,0.0,-0.0,0,2,2,0,2,1
2TniKL08/,2016-01-30,2016,D1,germany,SV Darmstadt 98,Schalke 04,3.35,3.6,2.52,0-2,0-2,a,-2,3,9,11,16,1,7,2,1,0,0,0,1,1,1,1,2,0,0,1,0,0,0,3.35,3.6,2.52,12,27,3,0,8,1,2,3,0,1,0,1.329,1.5,0.149,0.0,0.0,-0.0,0,-3,1,2,3,1
2XCc30q2/,2016-01-30,2016,I1,italy,Carpi,Palermo,2.38,3.3,3.8,1-1,1-1,d,0,11,4,15,12,6,2,2,3,0,0,1,0,1,0,0,0,0,0,1,1,2,1,2.38,3.3,3.8,15,27,5,0,8,1,1,0,0,2,3,0.626,1.875,0.615,0.385,-0.615,0.385,0,3,1,2,3,1
4KNCvDhI/,2016-01-30,2016,F1,france,Troyes,Nantes,3.6,3.49,2.45,0-1,0-1,a,-1,11,8,8,10,5,2,1,2,0,0,0,0,0,1,1,1,1,0,1,0,0,0,3.6,3.49,2.45,19,18,3,0,7,0,1,2,1,1,0,1.469,2.714,0.278,0.0,0.556,-0.0,2,-2,1,2,3,1
8hU3tZN5/,2016-01-30,2016,F1,france,Angers,AS Monaco,3.8,3.2,2.51,3-0,3-0,h,3,18,8,13,10,5,4,2,3,0,0,0,0,1,2,0,0,0,0,1,0,1,0,3.8,3.2,2.51,26,23,5,0,9,0,3,0,0,1,1,1.514,2.889,0.0,0.0,0.0,-0.0,0,1,0,1,1,1
E76dbvvk/,2016-01-30,2016,D1,germany,VfB Stuttgart,Hamburg SV,1.98,3.9,4.4,1-1,2-1,d,0,21,10,8,12,10,4,1,1,0,0,1,0,1,1,0,0,0,1,2,1,0,1,1.98,3.9,4.4,31,20,2,0,14,1,2,0,1,3,1,0.45,2.214,0.69,0.31,0.0,0.31,0,1,0,0,0,0
GIT8Jcyd/,2016-01-30,2016,SP1,spain,Real Sociedad,Real Betis,1.74,4.1,6.5,2-1,2-1,h,1,10,7,10,8,3,3,1,2,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1.74,4.1,6.5,17,18,3,0,6,0,0,2,1,0,1,0.268,2.833,0.0,0.154,0.0,0.154,1,-1,0,0,0,0
IuepR3y9/,2016-01-30,2016,I1,italy,Atalanta,Sassuolo,2.56,3.3,3.5,1-1,1-1,d,0,6,9,17,12,2,3,2,4,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2.56,3.3,3.5,15,29,6,0,5,1,1,0,1,0,1,0.731,3.0,0.578,0.422,0.0,-0.422,0,1,1,1,2,1
MX94dI81/,2016-01-30,2016,D1,germany,Werder Bremen,Hertha Berlin,2.7,3.56,3.05,3-3,3-3,d,0,14,11,16,13,6,6,3,3,0,0,0,0,0,0,1,0,1,0,2,0,0,1,2.7,3.56,3.05,25,29,6,0,12,0,0,1,1,2,1,0.885,2.083,0.53,0.47,1.59,0.0,0,0,0,0,0,0
MeU4KwMk/,2016-01-30,2016,SP1,spain,Getafe,Athletic Bilbao,3.92,3.5,2.3,0-1,0-1,a,-1,5,8,11,13,7,5,3,4,0,0,0,0,0,0,1,1,1,0,0,0,0,1,3.92,3.5,2.3,13,24,7,0,12,0,0,2,1,0,1,1.704,1.083,0.255,0.0,0.255,0.0,1,-1,0,0,0,0
OtEg4tUe/,2016-01-30,2016,I1,italy,AS Roma,Frosinone,1.29,7.0,15.0,2-1,3-1,h,1,17,12,12,12,9,5,1,2,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1.29,7.0,15.0,29,24,3,0,14,1,0,2,0,0,1,0.086,2.071,0.0,0.067,-0.0,0.0,0,-1,2,3,5,1
OtQ4wJSR/,2016-01-30,2016,SP1,spain,Eibar,Malaga,2.58,3.3,3.25,0-1,1-2,a,-1,10,5,7,13,1,2,1,2,0,0,0,0,1,0,0,1,0,0,1,0,1,1,2.58,3.3,3.25,15,20,3,0,3,0,1,1,0,1,2,0.794,5.0,0.388,0.0,0.0,0.0,1,1,0,0,0,0
SYfZeENh/,2016-01-30,2016,F1,france,Bastia,Lyon,5.7,3.94,1.78,1-0,1-0,h,1,7,8,10,13,1,6,3,1,0,0,1,1,0,1,0,1,0,0,0,1,0,2,5.7,3.94,1.78,15,23,4,0,7,2,1,1,0,1,2,3.202,2.143,0.0,0.562,-0.0,-0.562,1,1,0,0,0,0
WQFb2GpP/,2016-01-30,2016,F1,france,Lorient,Stade de Reims,2.18,3.53,3.95,2-0,2-0,h,2,9,10,10,13,6,6,2,2,0,0,0,0,2,1,1,1,1,1,1,0,0,0,2.18,3.53,3.95,19,23,4,0,12,0,3,2,2,1,0,0.552,1.583,0.0,0.127,0.0,0.0,0,-2,0,0,0,0
YZ1Qczgt/,2016-01-30,2016,F1,france,GFC Ajaccio,Montpellier,2.76,3.32,3.04,0-4,0-4,a,-4,13,8,10,8,5,4,3,3,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2.76,3.32,3.04,21,18,6,0,9,0,2,1,1,0,0,0.908,2.333,0.0,0.0,-0.0,0.0,0,-1,0,0,0,0
YiXitLr9/,2016-01-30,2016,SP1,spain,Villarreal,Granada,1.57,4.5,7.9,1-0,1-0,h,1,12,5,7,8,7,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1.57,4.5,7.9,17,15,4,0,7,0,0,0,1,1,1,0.199,2.429,0.0,0.127,0.0,0.0,2,1,0,0,0,0
f1Yms1T2/,2016-01-30,2016,SP1,spain,Barcelona,Atletico Madrid,1.57,4.45,7.8,2-1,2-1,h,1,9,6,5,12,6,6,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1.57,4.45,7.8,15,17,4,2,12,0,0,0,0,1,0,0.201,1.25,0.0,0.128,0.0,0.0,1,0,2,0,2,1
fNPP30GR/,2016-01-30,2016,D1,germany,Bayer Leverkusen,Hannover 96,1.32,6.8,12.0,2-0,3-0,h,2,12,6,8,18,6,4,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1.32,6.8,12.0,18,26,3,0,10,1,0,1,0,0,3,0.11,1.8,0.0,0.042,0.0,-0.042,0,2,0,2,2,1
hb50cbge/,2016-01-30,2016,D1,germany,FC Augsburg,Eintracht Frankfurt,2.05,3.76,4.1,0-0,0-0,d,0,6,10,15,6,4,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.05,3.76,4.1,16,21,3,0,6,1,0,1,0,0,0,0.5,2.667,0.667,0.333,-0.667,0.0,0,-1,0,0,0,0
4xVAC4MF/,2016-01-31,2016,I1,italy,Chievo Verona,Juventus,9.8,4.4,1.55,0-4,0-4,a,-4,6,24,8,4,0,2,2,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,9.8,4.4,1.55,30,12,3,0,2,0,6,0,0,0,0,6.323,15.0,0.0,0.0,-0.0,-0.0,0,0,0,2,2,1
C2YIAriS/,2016-01-31,2016,I1,italy,Udinese,Lazio,3.56,3.38,2.42,0-0,0-0,d,0,8,13,6,13,4,4,4,3,1,0,0,0,0,1,0,0,1,0,0,2,0,1,3.56,3.38,2.42,21,19,7,1,8,0,1,0,1,2,1,1.471,2.625,0.405,0.595,0.405,0.595,0,1,1,1,2,1
IqBo62aq/,2016-01-31,2016,I1,italy,Napoli,Empoli,1.37,6.11,12.0,3-1,5-1,h,2,19,4,10,12,4,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.37,6.11,12.0,23,22,6,0,6,0,0,1,0,0,2,0.114,3.833,0.0,0.042,0.0,0.0,0,1,0,1,1,1
M9RH5MoF/,2016-01-31,2016,D1,germany,Bayern Munich,TSG Hoffenheim,1.13,14.07,36.0,2-0,2-0,h,2,27,3,8,8,9,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1.13,14.07,36.0,30,16,2,0,11,0,1,0,1,0,2,0.031,2.727,0.0,0.014,-0.0,0.014,0,2,0,0,0,0
MeY7ugwC/,2016-01-31,2016,F1,france,St Etienne,Paris Saint-Germain,7.5,4.3,1.61,0-1,0-2,a,-1,10,10,19,8,6,6,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,0,7.5,4.3,1.61,20,27,4,0,12,0,1,1,0,0,2,4.658,1.667,0.133,0.0,-0.133,0.0,0,1,0,0,0,0
